name,cuisines,aggregate_rating,rating_text,votes,currency,average_cost_for_two,price_range,locality,locality_verbose,city,zipcode,country_id,latitude,longitude,has_online_delivery,has_table_booking
Villa Nova Pizzeria,Pizza,4.1,Very Good,28,$,25,2,Stickney,"Stickney, Chicago",Chicago,60402,216,41.8213000000,-87.7934000000,0,0
V & V Paesano Pizzeria,Pizza,4.1,Very Good,27,$,25,2,Bartlett,"Bartlett, Chicago",Chicago,60103,216,41.9890000000,-88.1847000000,0,0
The Original Big 4's Chop Suey,Chinese,4.1,Very Good,11,$,25,2,Garfield Ridge,"Garfield Ridge, Chicago",Chicago,60638,216,41.7935611111,-87.8014305556,0,0
Paul's Pizza & Hot Dogs,"Fast Food, Pizza",4.1,Very Good,21,$,30,2,Westchester,"Westchester, Chicago",Chicago,60154,216,41.8352055556,-87.8985583333,0,0
Chen's,Chinese,4.1,Very Good,15,$,25,2,Tinley Park,"Tinley Park, Chicago",Chicago,60477,216,41.5668000000,-87.8123000000,0,0
La Casa Del Pueblo,Mexican,4.1,Very Good,16,$,25,2,Pilsen,"Pilsen, Chicago",Chicago,60608,216,41.8572777778,-87.6621027778,0,0
Los Burritos Tapatios,Mexican,4.1,Very Good,18,$,25,2,Glen Ellyn,"Glen Ellyn, Chicago",Chicago,60137,216,41.8594000000,-88.0682000000,0,0
Smitty's on the Corner,"Sandwich, Ice Cream",4.1,Very Good,16,$,25,2,St. Charles,"St. Charles, Chicago",Chicago,60174,216,41.9136000000,-88.3129000000,0,0
Chipotle Mexican Grill,Mexican,4.1,Very Good,17,$,25,2,Northbrook,"Northbrook, Chicago",Chicago,60015,216,42.1672000000,-87.8447000000,0,0
YA Mon Jamaican Cuisine,"Caribbean, Jamaican",4.1,Very Good,11,$,30,2,Country Club Hills,"Country Club Hills, Chicago",Chicago,60478,216,41.5569000000,-87.7333000000,0,0
Shake Shack,"American, Burger",4.0,Very Good,69,$,30,2,River North,"River North, Chicago",Chicago,60611,216,41.8925277778,-87.6253972222,0,0
Calumet Fisheries,Seafood,4.0,Very Good,78,$,25,2,South Chicago,"South Chicago, Chicago",Chicago,60617,216,41.7227200000,-87.5444300000,0,0
Chicago Bagel Authority,"American, Bagels, Sandwich",4.0,Very Good,75,$,20,1,Lincoln Park,"Lincoln Park, Chicago",Chicago,60614,216,41.9182194444,-87.6530222222,0,0
Ricobene's,"Italian, Pizza, American",4.0,Very Good,60,$,25,2,Chinatown,"Chinatown, Chicago",Chicago,60616,216,41.8456370000,-87.6325190000,0,0
Clark Street Dog,"Fast Food, American",4.0,Very Good,47,$,25,2,Lakeview,"Lakeview, Chicago",Chicago,60657,216,41.9369160000,-87.6483590000,0,0
Meatheads,Burger,4.0,Very Good,44,$,25,2,Naperville,"Naperville, Chicago",Chicago,60540,216,41.7480361111,-88.1992333333,0,0
Pita Inn,"Middle Eastern, Mediterranean",4.0,Very Good,50,$,25,2,Wheeling,"Wheeling, Chicago",Chicago,60090,216,42.1376444444,-87.9369194444,0,0
Hecky's Barbecue,"American, BBQ, Sandwich",4.0,Very Good,53,$,35,2,Evanston,"Evanston, Chicago",Chicago,60201,216,42.0523500000,-87.6890861111,0,0
Portillo's,"American, Italian, Burger, Sandwich",4.0,Very Good,35,$,30,2,Shorewood,"Shorewood, Chicago",Chicago,60404,216,41.5392000000,-88.1994000000,0,0
Gigio's Pizzeria,"Pizza, Sandwich",4.0,Very Good,40,$,25,2,Evanston,"Evanston, Chicago",Chicago,60201,216,42.0471305556,-87.6850972222,0,0
Portillo's,"American, Italian, Burger, Sandwich",4.0,Very Good,37,$,30,2,Bloomingdale,"Bloomingdale, Chicago",Chicago,60108,216,41.9575000000,-88.0762000000,0,0
The Patio,"American, BBQ",4.0,Very Good,34,$,35,2,Lombard,"Lombard, Chicago",Chicago,60148,216,41.8371388889,-88.0121833333,0,0
Noodles & Company,"Asian, American, Italian",4.0,Very Good,36,$,30,2,Naperville,"Naperville, Chicago",Chicago,60540,216,41.7728083333,-88.1479250000,0,0
Sashimi Sashimi,"Japanese, Sushi",4.0,Very Good,32,$,40,2,Evanston,"Evanston, Chicago",Chicago,60201,216,42.0480333333,-87.6806111111,0,0
Ming Toy Restaurant,Chinese,4.0,Very Good,24,$,25,2,Waukegan,"Waukegan, Chicago",Chicago,60087,216,42.4090000000,-87.8548000000,0,0
Mariscos El Veneno,"Mexican, Seafood",4.0,Very Good,22,$,25,2,West Lawn,"West Lawn, Chicago",Chicago,60629,216,41.7719790000,-87.7224150000,0,0
Shorty's,"American, Greek",4.0,Very Good,18,$,20,1,Wood Dale,"Wood Dale, Chicago",Chicago,60191,216,41.9637527778,-87.9801777778,0,0
Fred & Jack's El Gran Burrito,"American, Mexican",4.0,Very Good,20,$,25,2,Greater Grand Crossing,"Greater Grand Crossing, Chicago",Chicago,60620,216,41.7561630000,-87.6314130000,0,0
Armand's Pizzeria,"Italian, Pizza, Sandwich",4.0,Very Good,14,$,50,3,River Grove,"River Grove, Chicago",Chicago,60707,216,41.9088250000,-87.8179166667,0,0
Wow Bao,"Asian, Chinese",3.9,Good,91,$,20,1,Loop,"Loop, Chicago",Chicago,60601,216,41.8859250000,-87.6280055556,0,0
Meli Cafe,"American, Healthy Food",3.9,Good,71,$,40,2,River North,"River North, Chicago",Chicago,60654,216,41.8921138889,-87.6339500000,0,0
Potbelly,Sandwich,3.9,Good,63,$,25,2,Airports: Chicago Midway,"Airports: Chicago Midway, Chicago",Chicago,60638,216,41.7840100000,-87.7417680000,0,0
Soupbox,American,3.9,Good,55,$,25,2,Lakeview,"Lakeview, Chicago",Chicago,60657,216,41.9361810000,-87.6441410000,0,0
Aloha Eats,"BBQ, Burger, Hawaiian",3.9,Good,69,$,25,2,Lincoln Park,"Lincoln Park, Chicago",Chicago,60614,216,41.9285916667,-87.6423111111,0,0
Philly's Best,"Pizza, Sandwich",3.9,Good,58,$,25,2,Lakeview,"Lakeview, Chicago",Chicago,60657,216,41.9398610000,-87.6518163000,0,0
Lawrence's Fish & Shrimp,Seafood,3.9,Good,51,$,30,2,Chinatown,"Chinatown, Chicago",Chicago,60616,216,41.8537472222,-87.6388472222,0,0
Real Urban Barbecue,"American, BBQ, Southern",3.9,Good,51,$,35,2,Highland Park,"Highland Park, Chicago",Chicago,60035,216,42.1851360000,-87.8004230000,0,0
Rajun Cajun,"American, Indian, Southern",3.9,Good,42,$,25,2,Hyde Park,"Hyde Park, Chicago",Chicago,60615,216,41.7994460000,-87.5899020000,0,0
Portillo's,"American, Italian, Burger, Sandwich",3.9,Good,45,$,30,2,Addison,"Addison, Chicago",Chicago,60101,216,41.9336305556,-87.9910055556,0,0
The Patio,"American, BBQ",3.9,Good,39,$,35,2,Orland Park,"Orland Park, Chicago",Chicago,60462,216,41.6021000000,-87.8103000000,0,0
TAC Quick Thai Kitchen,"Asian, Thai",3.9,Good,41,$,40,2,Wrigleyville,"Wrigleyville, Chicago",Chicago,60613,216,41.9536833333,-87.6545250000,0,0
Prairie Joe's,Mexican,3.9,Good,34,$,35,2,Evanston,"Evanston, Chicago",Chicago,60201,216,42.0644333333,-87.6998138889,0,0
Booby's Charcoal Rib,"BBQ, Sandwich",3.9,Good,27,$,35,2,Niles,"Niles, Chicago",Chicago,60714,216,42.0292972222,-87.8169166667,0,0
Chipotle Mexican Grill,Mexican,3.9,Good,30,$,25,2,Naperville,"Naperville, Chicago",Chicago,60540,216,41.7712555556,-88.1476583333,0,0
Portillo's,"American, Italian, Burger, Sandwich",3.9,Good,29,$,30,2,Crestwood,"Crestwood, Chicago",Chicago,60445,216,41.6545000000,-87.7385000000,0,0
Rōti Mediterranean Grill,Mediterranean,3.9,Good,26,$,25,2,West Loop,"West Loop, Chicago",Chicago,60606,216,41.8806916667,-87.6390833333,0,0
Barnaby's Des Plaines,"Pizza, Sandwich",3.9,Good,28,$,30,2,Des Plaines,"Des Plaines, Chicago",Chicago,60018,216,42.0091250000,-87.9079361111,0,0
Hillery's Bar-BQ,BBQ,3.9,Good,23,$,35,2,Waukegan,"Waukegan, Chicago",Chicago,60087,216,42.3889000000,-87.8551000000,0,0
Calabria Imports,"Italian, Sandwich",3.9,Good,19,$,25,2,Beverly,"Beverly, Chicago",Chicago,60643,216,41.7064638889,-87.6694027778,0,0
Panera Bread,"Sandwich, Cafe",3.9,Good,19,$,25,2,Schaumburg,"Schaumburg, Chicago",Chicago,60194,216,42.0248000000,-88.1403000000,0,0
Pastabilities,"Italian, Sandwich",3.9,Good,16,$,25,2,Buffalo Grove,"Buffalo Grove, Chicago",Chicago,60089,216,42.1565000000,-87.9597000000,0,0
Pop's Italian Beef & Sausage,"Fast Food, Sandwich, Italian",3.9,Good,14,$,20,1,Palos Heights,"Palos Heights, Chicago",Chicago,60463,216,41.6607000000,-87.7951000000,0,0
Potbelly,Sandwich,3.9,Good,17,$,25,2,Northbrook,"Northbrook, Chicago",Chicago,60015,216,42.1665000000,-87.8457000000,0,0
Gene & Jude's Red Hot Stand,Fast Food,4.7,Excellent,267,$,5,1,River Grove,"River Grove, Chicago",Chicago,60171,216,41.9299972222,-87.8466111111,0,0
Hienie's Shrimp House,"American, Fast Food",4.7,Excellent,29,$,15,1,South Deering,"South Deering, Chicago",Chicago,60617,216,41.7065972222,-87.5595472222,0,0
Paradise Pup,"Burger, Fast Food",4.6,Excellent,146,$,20,1,Des Plaines,"Des Plaines, Chicago",Chicago,60016,216,42.0221333333,-87.8762444444,0,0
Johnnie's Beef,"American, Sandwich",4.6,Excellent,153,$,20,1,Elmwood Park,"Elmwood Park, Chicago",Chicago,60707,216,41.9089361111,-87.8132472222,0,0
Superdawg Drive-in,"Burger, Fast Food",4.5,Excellent,334,$,25,2,Norwood Park,"Norwood Park, Chicago",Chicago,60646,216,41.9967570000,-87.7870600000,0,0
Wok 'n Fire,"American, Fast Food",4.4,Very Good,72,$,20,1,St. Charles,"St. Charles, Chicago",Chicago,60174,216,41.9119590000,-88.3141220000,0,0
Art of Pizza,"Italian, Pizza, Sandwich",4.3,Very Good,124,$,15,1,Lakeview,"Lakeview, Chicago",Chicago,60657,216,41.9372027778,-87.6684194444,0,0
Home of the Hoagy,"Fast Food, Sandwich",4.3,Very Good,23,$,20,1,Morgan Park,"Morgan Park, Chicago",Chicago,60643,216,41.6923370000,-87.6549290000,0,0
Portillo's,"American, Italian, Burger, Sandwich",4.2,Very Good,42,$,30,2,Glendale Heights,"Glendale Heights, Chicago",Chicago,60139,216,41.9026000000,-88.0807000000,0,0
Chipotle Mexican Grill,Mexican,4.2,Very Good,35,$,25,2,Orland Park,"Orland Park, Chicago",Chicago,60462,216,41.6130472222,-87.8547527778,0,0
Italian Fiesta Pizzeria,"Italian, Pizza",4.2,Very Good,31,$,20,1,South Shore,"South Shore, Chicago",Chicago,60649,216,41.7658630000,-87.5786160000,0,0
Best Bar B Que,"American, BBQ",4.2,Very Good,23,$,30,2,Morgan Park,"Morgan Park, Chicago",Chicago,60643,216,41.6849444444,-87.6635277778,0,0
Fung's Chop Suey,Chinese,4.2,Very Good,14,$,25,2,Kenwood,"Kenwood, Chicago",Chicago,60653,216,41.8098638889,-87.5921027778,0,0
Obbie's Pizza,Pizza,4.2,Very Good,13,$,30,2,Garfield Ridge,"Garfield Ridge, Chicago",Chicago,60638,216,41.7923138889,-87.7887944444,0,0
I-57 Rib House,BBQ,4.1,Very Good,25,$,25,2,Morgan Park,"Morgan Park, Chicago",Chicago,60643,216,41.6850277778,-87.6612166667,0,0
Paul's Pizza & Hot Dogs,"Fast Food, Pizza",4.1,Very Good,21,$,30,2,Westchester,"Westchester, Chicago",Chicago,60154,216,41.8352055556,-87.8985583333,0,0
Moy Goy Inn,Chinese,4.1,Very Good,14,$,25,2,La Grange,"La Grange, Chicago",Chicago,60525,216,41.8146000000,-87.8784000000,0,0
Chicago Pita Kitchen,"Fast Food, Greek, Mediterranean",4.1,Very Good,16,$,25,2,East Side,"East Side, Chicago",Chicago,60633,216,41.6546790000,-87.5537540000,0,0
Peeples Taco,"Mexican, Sandwich, Burger",4.1,Very Good,13,$,20,1,Austin,"Austin, Chicago",Chicago,60651,216,41.8946944444,-87.7741250000,0,0
Uncle Remus,"BBQ, Southern",4.1,Very Good,11,$,20,1,Broadview,"Broadview, Chicago",Chicago,60155,216,41.8640960000,-87.8543950000,0,0
The Wiener's Circle,"Fast Food, American",4.0,Very Good,198,$,15,1,Lincoln Park,"Lincoln Park, Chicago",Chicago,60614,216,41.9302138889,-87.6436527778,0,0
Al's Italian Beef,"Fast Food, Italian, Sandwich",4.0,Very Good,146,$,20,1,River North,"River North, Chicago",Chicago,60654,216,41.8931900000,-87.6334900000,0,0
Wow Bao,"Asian, Chinese",4.0,Very Good,116,$,20,1,"Water Tower Place, Magnificent Mile","Water Tower Place, Magnificent Mile, Chicago",Chicago,60611,216,41.8979500000,-87.6239150000,0,0
Jim's Original,"Burger, Sandwich",4.0,Very Good,61,$,15,1,University Village,"University Village, Chicago",Chicago,60607,216,41.8657138889,-87.6451638889,0,0
Harold's Chicken Shack,"Fast Food, American",4.0,Very Good,42,$,25,2,South Loop,"South Loop, Chicago",Chicago,60605,216,41.8733277778,-87.6261055556,0,0
Clark Street Dog,"Fast Food, American",4.0,Very Good,47,$,25,2,Lakeview,"Lakeview, Chicago",Chicago,60657,216,41.9369160000,-87.6483590000,0,0
Bacino's,"Italian, Pizza",4.0,Very Good,45,$,40,2,Lincoln Park,"Lincoln Park, Chicago",Chicago,60614,216,41.9221570000,-87.6443700000,0,0
Michael's Chicago Style Red Hots,"American, Fast Food",4.0,Very Good,45,$,25,2,Highland Park,"Highland Park, Chicago",Chicago,60035,216,42.1867000000,-87.8016000000,0,0
Portillo's,"American, Italian, Burger, Sandwich",4.0,Very Good,38,$,30,2,Forest Park,"Forest Park, Chicago",Chicago,60130,216,41.8643916667,-87.8182305556,0,0
D'Amato's Bakery,"Fast Food, Bakery",4.0,Very Good,34,$,15,1,West Town,"West Town, Chicago",Chicago,60622,216,41.8911638889,-87.6556333333,0,0
Mickey's Gyros & Ribs,"Fast Food, BBQ, Greek, American",4.0,Very Good,30,$,20,1,Oak Park,"Oak Park, Chicago",Chicago,60302,216,41.8913722222,-87.8050472222,0,0
Left Bank,Fast Food,4.0,Very Good,25,$,25,2,Buffalo Grove,"Buffalo Grove, Chicago",Chicago,60045,216,42.2526000000,-87.8411000000,0,0
Johnny's Beef & Gyros,"Fast Food, Sandwich",4.0,Very Good,21,$,25,2,Joliet,"Joliet, Chicago",Chicago,60431,216,41.5219000000,-88.1729000000,0,0
Herm's Palace,Fast Food,4.0,Very Good,26,$,20,1,Skokie,"Skokie, Chicago",Chicago,60076,216,42.0410722222,-87.7136527778,0,0
Portillo's,"American, Italian, Burger, Sandwich",4.0,Very Good,25,$,30,2,Schaumburg,"Schaumburg, Chicago",Chicago,60107,216,42.0132000000,-88.1446000000,0,0
Chicago's Dog House,"Fast Food, American",3.9,Good,43,$,15,1,Lincoln Park,"Lincoln Park, Chicago",Chicago,60614,216,41.9255222222,-87.6495138889,0,0
Flub A Dub Chubs,"American, Burger",3.9,Good,41,$,25,2,Lakeview,"Lakeview, Chicago",Chicago,60657,216,41.9367830000,-87.6440320000,0,0
Portillo's,"American, Italian, Burger, Sandwich",3.9,Good,36,$,30,2,Elk Grove Village,"Elk Grove Village, Chicago",Chicago,60007,216,42.0035472222,-87.9598833333,0,0
Mustard's Last Stand,American,3.9,Good,44,$,15,1,Evanston,"Evanston, Chicago",Chicago,60201,216,42.0644416667,-87.6948611111,0,0
Portillo's,"American, Italian, Burger, Sandwich",3.9,Good,25,$,30,2,Skokie,"Skokie, Chicago",Chicago,60077,216,42.0520138889,-87.7470944444,0,0
Scooby's Red Hots,"Fast Food, American, Burger",3.9,Good,27,$,20,1,West Chicago,"West Chicago, Chicago",Chicago,60185,216,41.9115000000,-88.1822000000,0,0
Joe's Hot Dogs,"Fast Food, American",3.9,Good,26,$,25,2,Naperville,"Naperville, Chicago",Chicago,60435,216,41.5383000000,-88.1024000000,0,0
Harold's Chicken Shack,"Fast Food, American",3.9,Good,29,$,25,2,Hyde Park,"Hyde Park, Chicago",Chicago,60615,216,41.7997388889,-87.5960527778,0,0
Tony's Submarine,Sandwich,3.9,Good,18,$,25,2,Northbrook,"Northbrook, Chicago",Chicago,60015,216,42.1794000000,-87.8530000000,0,0
Jimmy's Red Hots,Fast Food,3.9,Good,19,$,15,1,Humboldt Park/Garfield Park,"Humboldt Park/Garfield Park, Chicago",Chicago,60651,216,41.9064000000,-87.7266916667,0,0
Pop's Italian Beef & Sausage,"Fast Food, Sandwich, Italian",3.9,Good,14,$,20,1,Palos Heights,"Palos Heights, Chicago",Chicago,60463,216,41.6607000000,-87.7951000000,0,0
Mr Beefy's,Fast Food,3.9,Good,11,$,20,1,Fox River Grove,"Fox River Grove, Chicago",Chicago,60021,216,42.1966000000,-88.2165000000,0,0
J's Peapod,Chinese,3.9,Good,15,$,25,2,Lansing,"Lansing, Chicago",Chicago,60438,216,41.5849000000,-87.5388000000,0,0
Smiley's Gyros & Beef,"Fast Food, American",3.9,Good,13,$,25,2,Plainfield,"Plainfield, Chicago",Chicago,60586,216,41.5936000000,-88.2014000000,0,0
Capri Pizza,"Pizza, Fast Food",3.9,Good,11,$,25,2,South Chicago,"South Chicago, Chicago",Chicago,60617,216,41.7350190000,-87.5515530000,0,0
Raymond's Tacos #2,Mexican,3.9,Good,10,$,15,1,Pilsen,"Pilsen, Chicago",Chicago,60608,216,41.8488194444,-87.6756888889,0,0
Beefy's,"American, Burger",3.9,Good,10,$,20,1,Garfield Ridge,"Garfield Ridge, Chicago",Chicago,60638,216,41.7869500000,-87.8010027778,0,0
Seashell,"American, Seafood, Fast Food",3.9,Good,4,$,25,2,South Shore,"South Shore, Chicago",Chicago,60649,216,41.7655690000,-87.5761150000,0,0
Al's Italian Beef,"Fast Food, Italian, Sandwich",3.8,Good,131,$,20,1,University Village,"University Village, Chicago",Chicago,60607,216,41.8693777778,-87.6539777778,0,0
Luke's Italian Beef,"Burger, Italian, Pizza",3.8,Good,40,$,20,1,Loop,"Loop, Chicago",Chicago,60606,216,41.8782111111,-87.6344138889,0,0
Downtown Dogs,"Fast Food, American",3.8,Good,63,$,15,1,Gold Coast,"Gold Coast, Chicago",Chicago,60611,216,41.8968720000,-87.6257920000,0,0
Twins Gyros,"American, Greek",3.8,Good,24,$,25,2,Harwood Heights,"Harwood Heights, Chicago",Chicago,60706,216,41.9689527778,-87.8074805556,0,0
George's Hot Dogs,"Burger, Greek, Fast Food",3.8,Good,23,$,30,2,Bucktown,"Bucktown, Chicago",Chicago,60647,216,41.9160471000,-87.6777297000,0,0
The Pit Rib House,"American, BBQ, Greek",3.8,Good,30,$,25,2,Hickory Hills,"Hickory Hills, Chicago",Chicago,60457,216,41.7198000000,-87.8181000000,0,0
Mama D's,"American, Fast Food, Italian",3.8,Good,20,$,25,2,Lemont,"Lemont, Chicago",Chicago,60439,216,41.6442670000,-88.0014200000,0,0
Budacki's Drive-in,"Burger, Fast Food",3.8,Good,26,$,20,1,Lincoln Square,"Lincoln Square, Chicago",Chicago,60625,216,41.9682055556,-87.6790472222,0,0
Fat Johnnie's Famous Red Hots,"Burger, Fast Food",3.8,Good,26,$,10,1,Chicago Lawn,"Chicago Lawn, Chicago",Chicago,60636,216,41.7615777778,-87.6833333333,0,0
Rosie's Drive-in,"American, Fast Food",3.8,Good,23,$,15,1,Oak Lawn,"Oak Lawn, Chicago",Chicago,60453,216,41.7061416667,-87.7400583333,0,0
Mr. Beef and Pizza,"Italian, Pizza",3.8,Good,20,$,20,1,Dunning,"Dunning, Chicago",Chicago,60634,216,41.9511916667,-87.8071583333,0,0
