name,cuisines,aggregate_rating,rating_text,votes,currency,average_cost_for_two,price_range,locality,locality_verbose,city,zipcode,country_id,latitude,longitude,has_online_delivery,has_table_booking
Montréal Café,Cafe,3.2,Average,12,$,25,2,Plateau Mont-Royal,"Plateau Mont-Royal, Montreal",Montreal,H2J 1H9,37,45.5345280000,-73.5826410000,0,0
Dans la Gueule Du Loup,"Sandwich, Cafe",3.2,Average,5,$,10,1,Plateau Mont-Royal,"Plateau Mont-Royal, Montreal",Montreal,H2H1B8,37,45.5379466000,-73.5785026000,0,0
Trou De Beigne,"Desserts, Cafe",3.1,Average,9,$,0,1,Saint-Édouard,"Saint-Édouard, Montreal",Montreal,H2S 1K8,37,45.5330890000,-73.6106280000,0,0
Libertine Bakehouse,"Cafe, Bakery",3.1,Average,5,$,15,1,Sud-Ouest,"Sud-Ouest, Montreal",Montreal,H4C 2G9,37,45.4850414000,-73.5805435000,0,0
Café Olimpico,"Cafe, Coffee and Tea",3.1,Average,6,$,0,1,Old Montréal,"Old Montréal, Montreal",Montreal,H2Y 3A6,37,45.5072440567,-73.5531725829,0,0
Aloha Espresso Bar,Cafe,3.1,Average,6,$,30,3,Old Montréal,"Old Montréal, Montreal",Montreal,H2Y 2C6,37,0.0000000000,0.0000000000,0,0
Café Gentile,"Cafe, Italian, Sandwich",3.0,Average,6,$,30,3,Westmount,"Westmount, Montreal",Montreal,H3Z 1P4,37,45.4863901000,-73.5872679000,0,0
MELK Bar à Café,Coffee and Tea,3.0,Average,10,$,0,1,Golden Square Mile,"Golden Square Mile, Montreal",Montreal,H3B 2S8,37,45.4986120000,-73.5720570000,0,0
La Finca,"Cafe, Coffee and Tea",3.0,Average,4,$,15,1,Chinatown,"Chinatown, Montreal",Montreal,H2Z 1N1,37,45.5045756979,-73.5630015379,0,0
Noble Cafe,"Cafe, Desserts",3.0,Average,5,$,0,1,Plateau Mont-Royal,"Plateau Mont-Royal, Montreal",Montreal,,37,0.0000000000,0.0000000000,0,0
Cafexo Boutique,Cafe,3.0,Average,8,$,10,1,Vaudreuil-Soulanges,"Vaudreuil-Soulanges, Montreal",Montreal,J7V2M7,37,45.3919291000,-74.0193864000,0,0
"Taglio di Roma, Bar à Pizza","Italian, Pizza, Cafe",3.0,Average,5,$,10,1,Laval,"Laval, Montreal",Montreal,H7E5J7,37,45.5939538000,-73.6658104000,0,0
Le Kitchen,"Cafe, Vegetarian, Healthy Food",3.0,Average,2,$,25,2,Sud-Ouest,"Sud-Ouest, Montreal",Montreal,H3J 1R5,37,45.4873950000,-73.5667780000,0,0
Parma Cafe,"Cafe, Italian, Sandwich",2.9,Average,6,$,15,1,Golden Square Mile,"Golden Square Mile, Montreal",Montreal,H3G 2E3,37,45.4957056000,-73.5751660000,0,0
September Surf Cafe,"Cafe, Coffee and Tea",2.9,Average,8,$,30,3,Sud-Ouest,"Sud-Ouest, Montreal",Montreal,H3J 1N6,37,45.4831810000,-73.5750020000,0,0
Café Sfouf,Cafe,2.9,Average,9,$,25,2,Hochelaga-Maisonneuve,"Hochelaga-Maisonneuve, Montreal",Montreal,,37,45.5217670000,-73.5617930000,0,0
Genki Crêpe,"Coffee and Tea, Desserts, Cafe",2.9,Average,3,$,10,1,Plateau Mont-Royal,"Plateau Mont-Royal, Montreal",Montreal,,37,45.5103916000,-73.5750578000,0,0
La Brume Dans Mes Lunettes,Cafe,2.8,Average,6,$,25,2,Saint-Édouard,"Saint-Édouard, Montreal",Montreal,H2S 1L7,37,45.5352560000,-73.6085790000,0,0
Café de L'Usine C,Cafe,2.9,Average,0,$,0,1,Sault-au-récollet,"Sault-au-récollet, Montreal",Montreal,H2B,37,45.5732794000,-73.6480390000,0,0
Pino Café + Bistro,"Desserts, Sandwich, Cafe",2.8,Average,4,$,10,1,Marie-Clarac,"Marie-Clarac, Montreal",Montreal,H1H1T3,37,45.5944735000,-73.6359654000,0,0
180g,"Coffee and Tea, Sandwich, Cafe",2.8,Average,4,$,15,1,Saint-Édouard,"Saint-Édouard, Montreal",Montreal,,37,0.0000000000,0.0000000000,0,0
Café Ferlucci,Cafe,2.8,Average,4,$,20,2,Villeray,"Villeray, Montreal",Montreal,,37,45.5392605000,-73.6191101000,0,0
Leaves Cafe ,"Cafe, Coffee and Tea",2.8,Average,5,$,20,2,Golden Square Mile,"Golden Square Mile, Montreal",Montreal,H3G 1Z8,37,45.4989294000,-73.5773289000,0,0
Dispatch Café,"Cafe, Coffee and Tea",2.8,Average,4,$,0,1,Parc-Extension,"Parc-Extension, Montreal",Montreal,H2V 1A4,37,45.5288210000,-73.6159910000,0,0
Mlle Catherine café gelato,"Cafe, Desserts",2.8,Average,4,$,0,1,Old Montréal,"Old Montréal, Montreal",Montreal,H2Y 3B1,37,45.5080297839,-73.5529472774,0,0
Café Vienne,"Coffee and Tea, Cafe",2.8,Average,4,$,10,1,Golden Square Mile,"Golden Square Mile, Montreal",Montreal,H3A,37,45.5028920000,-73.5732720000,0,0
Terra Café et Thé Ltée,"Coffee and Tea, Tea, Cafe",2.8,Average,4,$,10,1,Saint-Sulpice,"Saint-Sulpice, Montreal",Montreal,H3L2B4,37,45.5420334000,-73.6596094000,0,0
Café Lan-Anh,Cafe,2.8,Average,4,$,0,1,Mont-Royal,"Mont-Royal, Montreal",Montreal,H3S,37,45.5028884000,-73.6358921000,0,0
Lylac Restaurant,"Cafe, Lebanese",2.6,Average,4,$,25,2,Saint-Laurent,"Saint-Laurent, Montreal",Montreal,H4R0B7,37,45.5158750000,-73.6969780000,0,0
Cafe Noir Cremazie,Cafe,2.7,Average,6,$,25,2,Villeray,"Villeray, Montreal",Montreal,H2P 1E6,37,45.5456574000,-73.6382350000,0,0
Fixe,"Coffee and Tea, Breakfast, Cafe",2.7,Average,10,$,0,1,Saint-Édouard,"Saint-Édouard, Montreal",Montreal,H2S2L7,37,45.5343226000,-73.5990721000,0,0
Elna Bistro,Cafe,2.7,Average,2,$,25,2,Mont-Royal,"Mont-Royal, Montreal",Montreal,,37,45.4918816000,-73.6483135000,0,0
Le Doggy Cafe,"Cafe, Vegetarian",2.7,Average,4,$,20,2,Plateau Mont-Royal,"Plateau Mont-Royal, Montreal",Montreal,,37,45.5329190000,-73.5742540000,0,0
Pétale Sucré,"Cafe, Sandwich, Patisserie",2.7,Average,4,$,10,1,Verdun,"Verdun, Montreal",Montreal,H4G 1Z3,37,45.4689380000,-73.5671380000,0,0
Station Kaffe,Cafe,2.7,Average,4,$,0,1,Golden Square Mile,"Golden Square Mile, Montreal",Montreal,,37,45.5002634000,-73.5734350000,0,0
Café Les Oubliettes,Cafe,2.6,Average,4,$,20,2,Saint-Édouard,"Saint-Édouard, Montreal",Montreal,,37,45.5335728000,-73.6079361000,0,0
Cafe Java U,Cafe,2.6,Average,6,$,10,1,Westmount,"Westmount, Montreal",Montreal,H3Z 1H3,37,45.4781268000,-73.6044043000,0,0
Café Vienne,"Coffee and Tea, Cafe",2.6,Average,2,$,10,1,The Gay Village,"The Gay Village, Montreal",Montreal,H2L2E3,37,45.5154840000,-73.5587760000,0,0
Café Suprême,Cafe,2.6,Average,4,$,10,1,Downtown,"Downtown, Montreal",Montreal,H2Z,37,45.5034220000,-73.5662080000,0,0
Café M,Cafe,2.4,Poor,4,$,10,1,Plateau Mont-Royal,"Plateau Mont-Royal, Montreal",Montreal,H2W1N3,37,45.5153401000,-73.5747250000,0,0
Blumenthal,"Brasserie, French",2.4,Poor,4,$,20,2,Quartier des Spectacles,"Quartier des Spectacles, Montreal",Montreal,,37,45.5067320000,-73.5668070000,0,0
Baba Yaga,Cafe,0,Not rated,3,$,20,2,Downtown,"Downtown, Montreal",Montreal,,37,45.4837320000,-73.5809780000,0,0
Desserts Etc.,"Desserts, Cafe",0,Not rated,2,$,10,1,Downtown,"Downtown, Montreal",Montreal,H3H1M2,37,45.4931792000,-73.5802839000,0,0
Café Reine Garçon,"Cafe, Coffee and Tea",0,Not rated,1,$,15,1,Plateau Mont-Royal,"Plateau Mont-Royal, Montreal",Montreal,H2L 1A9,37,45.5222712000,-73.5745191000,0,0
Canal Lounge,"Cafe, Fast Food",0,Not rated,3,$,10,1,Sud-Ouest,"Sud-Ouest, Montreal",Montreal,H4C 3L8,37,45.4794980000,-73.5768780000,0,0
Paquebot Café,"Cafe, Coffee and Tea",0,Not rated,2,$,0,1,Étienne-Desmarteau,"Étienne-Desmarteau, Montreal",Montreal,H2G 1C2,37,45.5488160000,-73.6011070000,0,0
Le Brûloir,"Cafe, Sandwich",0,Not rated,2,$,10,1,Ahuntsic,"Ahuntsic, Montreal",Montreal,H3L 1V3,37,45.5436050000,-73.6675890000,0,0
Café 8 Oz.,Cafe,0,Not rated,3,$,0,1,Saint-Édouard,"Saint-Édouard, Montreal",Montreal,H2S2L8,37,45.5336449000,-73.5973804000,0,0
Café Saint-Henri,Cafe,0,Not rated,3,$,0,1,Saint-Édouard,"Saint-Édouard, Montreal",Montreal,,37,45.5364832000,-73.6146145000,0,0
Padoca Pâtisserie Brésilienne,Cafe,0,Not rated,3,$,10,1,The Gay Village,"The Gay Village, Montreal",Montreal,H2L3L3,37,45.5177269000,-73.5578382000,0,0
Sanpresso,"Cafe, Italian",0,Not rated,2,$,0,1,Dollard-Des Ormeaux,"Dollard-Des Ormeaux, Montreal",Montreal,H9G 1X2,37,0.0000000000,0.0000000000,0,0
Cafe Myriade II,"Cafe, Bakery",0,Not rated,3,$,10,1,Outremont,"Outremont, Montreal",Montreal,H2V 1Y1,37,45.5228740000,-73.6018120000,0,0
Van Horne Pizzeria,Pizza,4.5,Excellent,80,$,10,1,Outremont,"Outremont, Montreal",Montreal,H2V 1L4,37,45.5189760000,-73.6165100000,0,0
Joe's Panini,Sandwich,4.2,Very Good,108,$,10,1,Golden Square Mile,"Golden Square Mile, Montreal",Montreal,H3B1K1,37,45.4986470000,-73.5746000000,0,0
Dolcetto & Co.,"Italian, Pizza, Tapas",4.1,Very Good,107,$,25,2,Old Montréal,"Old Montréal, Montreal",Montreal,H2Y 1Z6,37,45.5034515000,-73.5548564000,0,0
Amaranto,Mexican,4.1,Very Good,131,$,10,1,Notre-Dame-de-Grâce,"Notre-Dame-de-Grâce, Montreal",Montreal,H4A 1H1,37,45.4714360000,-73.6263890000,0,0
Depanneur Le Pick Up,"Sandwich, Salad",4.1,Very Good,98,$,15,1,Saint-Édouard,"Saint-Édouard, Montreal",Montreal,H2S 3J2,37,45.5319527000,-73.6177201000,0,0
Vua Sandwichs,"Vietnamese, Sandwich, Beverages",4.1,Very Good,84,$,10,1,Latin Quarter,"Latin Quarter, Montreal",Montreal,,37,45.5147380000,-73.5622740000,0,0
Crazy Falafel,"Burger, Fast Food, Mediterranean",4.1,Very Good,37,$,30,3,Saint-Laurent,"Saint-Laurent, Montreal",Montreal,H4L 1Y6,37,45.5205530000,-73.6748580000,0,0
Wilensky's Light Lunch,"Fast Food, Sandwich",4.0,Very Good,96,$,10,1,Plateau Mont-Royal,"Plateau Mont-Royal, Montreal",Montreal,H2T2L9,37,45.5234340000,-73.5949190000,0,0
Mandy's,"Vegetarian, Healthy Food",3.8,Good,42,$,25,2,Westmount,"Westmount, Montreal",Montreal,H4A1S8,37,45.4768146000,-73.6062042000,0,0
Le Lapin Presse,Cafe,3.8,Good,59,$,10,1,Plateau Mont-Royal,"Plateau Mont-Royal, Montreal",Montreal,H2J1H5,37,45.5331280000,-73.5842370000,0,0
Piri Piri,Portuguese,3.8,Good,54,$,10,1,Plateau Mont-Royal,"Plateau Mont-Royal, Montreal",Montreal,,37,45.5242400000,-73.5828810000,0,0
Miss Italia,"Italian, Pizza",3.8,Good,30,$,25,2,Longueuil,"Longueuil, Montreal",Montreal,J4R1R4,37,45.4900860000,-73.4934520000,0,0
Uniburger,Fast Food,3.7,Good,57,$,10,1,Latin Quarter,"Latin Quarter, Montreal",Montreal,H2X1H6,37,45.5148444000,-73.5654808000,0,0
Restaurant Chō,"Asian, Tapas, Fusion",3.7,Good,65,$,40,3,Sud-Ouest,"Sud-Ouest, Montreal",Montreal,H4C 1S1,37,45.4743458000,-73.5872095000,0,0
Caffè Italia,"Cafe, Desserts",3.7,Good,37,$,10,1,Saint-Édouard,"Saint-Édouard, Montreal",Montreal,H2S3C7,37,45.5327250000,-73.6143460000,0,0
Piri Piri,Portuguese,3.7,Good,33,$,10,1,Vieux-Rosemont,"Vieux-Rosemont, Montreal",Montreal,,37,45.5491343000,-73.5741785000,0,0
Nouveau Paragon Jarry,Pizza,3.7,Good,13,$,25,2,Saint-Léonard,"Saint-Léonard, Montreal",Montreal,H1R 1X3,37,45.5765852000,-73.5976407000,0,0
La Capital Tacos,Mexican,3.6,Good,50,$,25,2,Chinatown,"Chinatown, Montreal",Montreal,H2Z 1J5,37,45.5084429000,-73.5610566000,0,0
Restaurant La Piazzetta,"Pizza, Healthy Food, Cafe",3.6,Good,36,$,40,3,The Gay Village,"The Gay Village, Montreal",Montreal,H2L 2G2,37,45.5175530000,-73.5570600000,0,0
Fortune,Healthy Food,3.5,Good,19,$,25,2,Saint-Édouard,"Saint-Édouard, Montreal",Montreal,H2S3C4,37,45.5303206000,-73.6087852000,0,0
Marche Jean Talon,Canadian,3.5,Good,18,$,0,1,Villeray,"Villeray, Montreal",Montreal,H2S 3S3,37,45.5378820000,-73.6150020000,0,0
Chez Dany,Pizza,3.5,Good,30,$,10,1,Golden Square Mile,"Golden Square Mile, Montreal",Montreal,H3G 1Z2,37,45.4975650000,-73.5739690000,0,0
Comme Par Hasard,"Burger, French",3.5,Good,21,$,40,3,Longueuil,"Longueuil, Montreal",Montreal,J4H1E1,37,45.5379276000,-73.5102397000,0,0
El Marino Cote Vertu,"Mediterranean, Seafood",3.5,Good,8,$,25,2,Saint-Laurent,"Saint-Laurent, Montreal",Montreal,H4L,37,45.5206010000,-73.6747590000,0,0
Mandy's Salads,"Healthy Food, Cafe",3.4,Average,19,$,25,2,Plateau Mont-Royal,"Plateau Mont-Royal, Montreal",Montreal,H2T2N6,37,45.5210046000,-73.5947364000,0,0
Pierrette Patates,"Fast Food, Burger, Pizza",3.4,Average,8,$,20,2,Verdun,"Verdun, Montreal",Montreal,H4G 1K9,37,45.4649590000,-73.5711377000,0,0
Cacao 70,"Sandwich, Coffee and Tea, Desserts",3.3,Average,37,$,25,2,Sainte-Catherine,"Sainte-Catherine, Montreal",Montreal,,37,45.5193980000,-73.5550450000,0,0
Adamo,"Italian, Pizza",3.3,Average,16,$,15,1,Sud-Ouest,"Sud-Ouest, Montreal",Montreal,H4C 1S5,37,45.4735370000,-73.5883124500,0,0
Falafel St. Jacques,"Lebanese, Middle Eastern",3.3,Average,19,$,0,1,Montreal West,"Montreal West, Montreal",Montreal,H8R 1E6,37,45.4429398865,-73.6496342068,0,0
Drogheria Fine,French,3.3,Average,13,$,10,1,Plateau Mont-Royal,"Plateau Mont-Royal, Montreal",Montreal,H2T 2M1,37,45.5230220000,-73.5952930000,0,0
McGill Pizza,Pizza,3.3,Average,21,$,15,1,Plateau Mont-Royal,"Plateau Mont-Royal, Montreal",Montreal,H3A 2A8,37,45.5070177000,-73.5761735000,0,0
Pizza Planete,"Fast Food, Pizza, Sandwich",3.3,Average,11,$,10,1,Saint-Laurent,"Saint-Laurent, Montreal",Montreal,H4L 3M9,37,45.5157042000,-73.6849418000,0,0
Prima Goccia Boutique de Café,Sandwich,3.3,Average,3,$,10,1,Saint-Léonard,"Saint-Léonard, Montreal",Montreal,H1S 1M8,37,45.5892170000,-73.5773820000,0,0
Invitation V,Fast Food,3.2,Average,39,$,25,2,Outremont,"Outremont, Montreal",Montreal,H2Y 1M6,37,45.5240731000,-73.6050402000,0,0
MLT DWN,"Canadian, Sandwich",3.1,Average,13,$,25,2,Plateau Mont-Royal,"Plateau Mont-Royal, Montreal",Montreal,H2J 1X1,37,45.5262530000,-73.5810470000,0,0
Café Frida,Mexican,3.1,Average,14,$,15,1,Sud-Ouest,"Sud-Ouest, Montreal",Montreal,H4C 1S1,37,45.4700000000,-73.5900000000,0,0
Tacos Victor,Mexican,3.1,Average,12,$,0,1,Sud-Ouest,"Sud-Ouest, Montreal",Montreal,H4C 1R8,37,45.4800000000,-73.5900000000,0,0
Bellepros,"Fast Food, Sandwich",3.1,Average,3,$,10,1,Rosemere,"Rosemere, Montreal",Montreal,H7E 0A5,37,0.0000000000,0.0000000000,0,0
Le Marché des Éclusiers,Canadian,3.0,Average,5,$,25,2,Old Montréal,"Old Montréal, Montreal",Montreal,H2Y 2E2,37,45.4988150000,-73.5528360000,0,0
Vua Sandwichs,"Vietnamese, Sandwich, Beverages",3.0,Average,4,$,15,1,Golden Square Mile,"Golden Square Mile, Montreal",Montreal,,37,0.0000000000,0.0000000000,0,0
Boustan,"Lebanese, Middle Eastern",3.0,Average,10,$,0,1,Quartier des Spectacles,"Quartier des Spectacles, Montreal",Montreal,H2X 1K3,37,45.5103370000,-73.5636290000,0,0
Pizzeria Melrose,Pizza,3.0,Average,9,$,0,1,Notre-Dame-de-Grâce,"Notre-Dame-de-Grâce, Montreal",Montreal,,37,0.0000000000,0.0000000000,0,0
Macbar et fromage,"American, Canadian, Sandwich, Quebecois, Others",2.9,Average,7,$,0,1,The Gay Village,"The Gay Village, Montreal",Montreal,,37,45.5200000000,-73.5600000000,0,0
La Belle Province,"Burger, Fast Food, Canadian",2.9,Average,6,$,10,1,Lachine,"Lachine, Montreal",Montreal,H8R 1N9,37,45.4435661000,-73.6480268000,0,0
Harvey's,Fast Food,2.9,Average,2,$,10,1,Repentigny,"Repentigny, Montreal",Montreal,J6A2N8,37,45.7146180000,-73.4757480000,0,0
Harvey's,"Fast Food, Canadian, Burger",2.9,Average,2,$,10,1,Boucherville,"Boucherville, Montreal",Montreal,J4B6G4,37,45.5749290000,-73.4473480000,0,0
Harvey's,"Fast Food, Burger, Canadian",2.9,Average,1,$,0,1,Rosemere,"Rosemere, Montreal",Montreal,J7A 2H1,37,45.6226960000,-73.8003080000,0,0
Jerry Ferrer,Canadian,2.8,Average,5,$,15,1,Golden Square Mile,"Golden Square Mile, Montreal",Montreal,H2Z 1S5,37,45.5027360000,-73.5649900000,0,0
Montreal Chinese Crepes & Dumpings,Chinese,2.8,Average,4,$,20,2,Montreal West,"Montreal West, Montreal",Montreal,H4X 1Y8,37,45.4529215000,-73.6451527000,0,0
Pizza Pizza,"Fast Food, Pizza",2.8,Average,3,$,10,1,Pierrefonds-Roxboro,"Pierrefonds-Roxboro, Montreal",Montreal,,37,45.4835835000,-73.8602287000,0,0
Cacao 70,"Sandwich, Coffee and Tea, Desserts",2.7,Average,5,$,10,1,Plateau Mont-Royal,"Plateau Mont-Royal, Montreal",Montreal,,37,45.5263136404,-73.5807979947,0,0
Domino's Pizza,"Fast Food, Italian, Pizza",2.7,Average,0,$,25,2,Côte-Des-Neiges,"Côte-Des-Neiges, Montreal",Montreal,H3W2K3,37,45.4956385000,-73.6365363000,0,0
Monsieur Burrito,Mexican,2.6,Average,5,$,0,1,Mont-Royal,"Mont-Royal, Montreal",Montreal,H2J 1X3,37,0.0000000000,0.0000000000,0,0
Kamehameha Snack-bar,Hawaiian,2.6,Average,5,$,0,1,The Gay Village,"The Gay Village, Montreal",Montreal,,37,45.5016889000,-73.5672560000,0,0
Olly Fresco's,Fast Food,2.6,Average,4,$,0,1,Downtown,"Downtown, Montreal",Montreal,,37,45.5035260000,-73.5694390000,0,0
Sushi Shop,"Fast Food, Japanese, Sushi",2.6,Average,5,$,10,1,Old Montréal,"Old Montréal, Montreal",Montreal,H4Z 1A1,37,45.5013735000,-73.5618633000,0,0
Restaurant 3T,Vietnamese,0,Not rated,3,$,10,1,Chinatown,"Chinatown, Montreal",Montreal,H2Z1J6,37,45.5083930000,-73.5605178000,0,0
Mandy's,"Healthy Food, Salad, Vegetarian",0,Not rated,3,$,20,2,Old Montréal,"Old Montréal, Montreal",Montreal,H2Y 2P4,37,45.5022743000,-73.5562377000,0,0
Miss Banh Mi,Vietnamese,0,Not rated,3,$,15,1,Downtown,"Downtown, Montreal",Montreal,H3H 2H9,37,45.4943870000,-73.5804880000,0,0
Xavier Artisan,"Cafe, Sandwich, Desserts",0,Not rated,3,$,10,1,Old Montréal,"Old Montréal, Montreal",Montreal,H2Y 2W8,37,45.5049817402,-73.5568056351,0,0
La Dînette Montréal-Est,French,0,Not rated,2,$,10,1,Hochelaga-Maisonneuve,"Hochelaga-Maisonneuve, Montreal",Montreal,H1N 1E6,37,45.5875560000,-73.5402520000,0,0
Epicerie Umami,"Canadian, Coffee and Tea",0,Not rated,3,$,25,2,Golden Square Mile,"Golden Square Mile, Montreal",Montreal,H3G 2E3,37,45.4958630000,-73.5745940000,0,0
Liv Salades,"Healthy Food, Salad, Vegetarian",0,Not rated,1,$,15,1,Plateau Mont-Royal,"Plateau Mont-Royal, Montreal",Montreal,H2T 1S1,37,45.5246632000,-73.5967433000,0,0
Paninneria da Marco,Sandwich,0,Not rated,3,$,20,2,Saint-Léonard,"Saint-Léonard, Montreal",Montreal,,37,0.0000000000,0.0000000000,0,0
Annaby's,American,0,Not rated,1,$,30,3,Notre-Dame-de-Grâce,"Notre-Dame-de-Grâce, Montreal",Montreal,,37,0.0000000000,0.0000000000,0,0
Avenue des Canadiens,Canadian,0,Not rated,3,$,0,1,Airport: Montreal: YUL,"Airport: Montreal: YUL, Montreal",Montreal,,37,45.4697550000,-73.7449200000,0,0
Cuisine D'Izza,Moroccan,0,Not rated,2,$,0,1,Outremont,"Outremont, Montreal",Montreal,H2T 2K4,37,45.5243870000,-73.6049070000,0,0
Ramen 9000,"Ramen, Japanese",0,Not rated,3,$,15,1,Sud-Ouest,"Sud-Ouest, Montreal",Montreal,H4C 1S5,37,45.4735605000,-73.5882884000,0,0
Mon ChiCha,"Asian Fusion, Juices",0,Not rated,2,$,25,2,Golden Square Mile,"Golden Square Mile, Montreal",Montreal,H3G,37,45.4974340000,-73.5780850000,0,0
Casse-croute Sissi & Paul,Caribbean,0,Not rated,2,$,10,1,Villeray,"Villeray, Montreal",Montreal,H2A 1T6,37,45.5539330000,-73.6020530000,0,0
Comptoir 21,"Burger, Seafood",0,Not rated,3,$,0,1,Old Montréal,"Old Montréal, Montreal",Montreal,H2Y 3Y9,37,45.5022580000,-73.5604750000,0,0
Sol Bistro,"Sandwich, Coffee and Tea",0,Not rated,2,$,0,1,Golden Square Mile,"Golden Square Mile, Montreal",Montreal,H1V 1B3,37,45.5596140000,-73.5497070000,0,0
Super Taco,"Mexican, Tex-Mex",0,Not rated,1,$,15,1,Rosemont-Petite Patrie,"Rosemont-Petite Patrie, Montreal",Montreal,H2S 1G4,37,45.5379884000,-73.6111732000,0,0
Caffe Della Pace,Fast Food,0,Not rated,0,$,0,1,Outremont,"Outremont, Montreal",Montreal,,37,0.0000000000,0.0000000000,0,0
Bingo,"Fast Food, French, Canadian",0,Not rated,1,$,25,2,Verdun,"Verdun, Montreal",Montreal,,37,45.4519830000,-73.5723470000,0,0
Buffet Sultan,Indian,0,Not rated,0,$,20,2,Golden Square Mile,"Golden Square Mile, Montreal",Montreal,,37,45.4992028807,-73.5815919286,0,0
A&W,Fast Food,0,Not rated,2,$,0,1,Golden Square Mile,"Golden Square Mile, Montreal",Montreal,H3B 4G5,37,45.5027120000,-73.5721080000,0,0
Qabane à Thé,"Desserts, Tea",0,Not rated,2,$,25,2,Golden Square Mile,"Golden Square Mile, Montreal",Montreal,H3G 2H7,37,45.4959280000,-73.5776360000,0,0
Pannizza,Pizza,0,Not rated,0,$,25,2,Laval,"Laval, Montreal",Montreal,H7X 3S9,37,45.5273260000,-73.7825520000,0,0
Cugini's pizza cafe,"Italian, Pizza",0,Not rated,2,$,10,1,Beaconsfield,"Beaconsfield, Montreal",Montreal,H9W 2E4,37,45.4320620000,-73.8646070000,0,0
Double Pizza,Pizza,0,Not rated,1,$,0,1,Downtown,"Downtown, Montreal",Montreal,H3B 4L4,37,45.5010350000,-73.5644380000,0,0
Boucherie Dans la Côte,Sandwich,0,Not rated,1,$,25,2,Plateau Mont-Royal,"Plateau Mont-Royal, Montreal",Montreal,H3A 2K2,37,45.5081340000,-73.5705250000,0,0
Le Ice & Tacos,Mexican,0,Not rated,1,$,20,2,Plateau Mont-Royal,"Plateau Mont-Royal, Montreal",Montreal,H2T 1N4,37,0.0000000000,0.0000000000,0,0
Frida Restaurant,Mexican,0,Not rated,1,$,0,1,Sud-Ouest,"Sud-Ouest, Montreal",Montreal,H4C 2G9,37,45.4846690000,-73.5803130000,0,0
L'Express,Sandwich,0,Not rated,1,$,0,1,Saint-Édouard,"Saint-Édouard, Montreal",Montreal,H2S 1M2,37,45.5369450000,-73.6074010000,0,0
Arriba Burrito,Mexican,0,Not rated,1,$,20,2,Plateau Mont-Royal,"Plateau Mont-Royal, Montreal",Montreal,,37,45.5231670000,-73.5834370000,0,0
Le Bar Sportif- Montreal Airport,Canadian,0,Not rated,2,$,40,3,Airport: Montreal: YUL,"Airport: Montreal: YUL, Montreal",Montreal,,37,45.4704600000,-73.7448120000,0,0
Soupesoup,"Cafe, Sandwich",0,Not rated,1,$,10,1,Plateau Mont-Royal,"Plateau Mont-Royal, Montreal",Montreal,H2J 1X1,37,45.5261510000,-73.5807520000,0,0
Cafe Ma Fee,"Coffee and Tea, French",0,Not rated,2,$,0,1,Plateau Mont-Royal,"Plateau Mont-Royal, Montreal",Montreal,H3A 1B2,37,45.5079300000,-73.5712560000,0,0
Mlle Clifford English Tea Room,"Coffee and Tea, Sandwich, British",0,Not rated,1,$,0,1,Vaudreuil-Soulanges,"Vaudreuil-Soulanges, Montreal",Montreal,,37,0.0000000000,0.0000000000,0,0
Station Shawarma,Lebanese,0,Not rated,2,$,20,2,Golden Square Mile,"Golden Square Mile, Montreal",Montreal,,37,45.5178510000,-73.5701880000,0,0
Copper Branch,Healthy Food,0,Not rated,2,$,0,1,Plateau Mont-Royal,"Plateau Mont-Royal, Montreal",Montreal,,37,45.5283430387,-73.5757125264,0,0
Chez Hailar,"Middle Eastern, Sandwich, Pizza",0,Not rated,1,$,20,2,Downtown,"Downtown, Montreal",Montreal,H3H 1C9,37,45.4962501000,-73.5818445000,0,0
Burger Town,Burger,0,Not rated,2,$,0,1,Dorval,"Dorval, Montreal",Montreal,H9S 2A7,37,45.4408390000,-73.7307510000,0,0
Zouki's,"Mediterranean, Fast Food",0,Not rated,1,$,15,1,Rosemere,"Rosemere, Montreal",Montreal,J7J 0T1,37,45.6738328000,-73.9196043000,0,0
Harvey's,"Canadian, Burger, Fast Food",0,Not rated,1,$,0,1,Saint-Jean-Sur-Richelieu,"Saint-Jean-Sur-Richelieu, Montreal",Montreal,J2W 2V1,37,0.0000000000,0.0000000000,0,0
La Crepe Rit,"French, Coffee and Tea",0,Not rated,0,$,25,2,Notre-Dame-de-Grâce,"Notre-Dame-de-Grâce, Montreal",Montreal,H4A 3K3,37,45.4789627975,-73.6192018634,0,0
Hero Certified Burgers,Burger,0,Not rated,1,$,25,2,Ahuntsic,"Ahuntsic, Montreal",Montreal,H3G 2E8,37,45.4974440000,-73.5783590000,0,0
Jasmine Al Sham,"Lebanese, Middle Eastern, Syrian",0,Not rated,2,$,10,1,Golden Square Mile,"Golden Square Mile, Montreal",Montreal,H9H 4K3,37,45.4814510000,-73.8631950000,0,0
Thai Express,Thai,0,Not rated,2,$,20,2,Verdun,"Verdun, Montreal",Montreal,,37,45.4628820000,-73.5668760000,0,0
Hawaii Ice,"Coffee and Tea, Beverages, Ice Cream",3.2,Average,9,$,10,1,Pointe-Claire,"Pointe-Claire, Montreal",Montreal,,37,45.4501685000,-73.7914516000,0,0
