name,cuisines,aggregate_rating,rating_text,votes,currency,average_cost_for_two,price_range,locality,locality_verbose,city,zipcode,country_id,latitude,longitude,has_online_delivery,has_table_booking
99 Pancakes,Desserts,4.1,Very Good,349,Rs.,300,1,"Andheri Lokhandwala, Andheri West","Andheri Lokhandwala, Andheri West, Mumbai",Mumbai,,1,19.1409622554,72.8257352114,1,0
The Belgian Waffle Co.,Desserts,4.1,Very Good,358,Rs.,250,1,Kharghar,"Kharghar, Navi Mumbai",Navi Mumbai,410210,1,19.0312399763,73.0657667667,1,0
Natural Ice Cream,Ice Cream,4.1,Very Good,355,Rs.,150,1,"Andheri Lokhandwala, Andheri West","Andheri Lokhandwala, Andheri West, Mumbai",Mumbai,0,1,19.1415881330,72.8254076466,0,0
London Bubble Co.,"Desserts, Bubble Tea",4.1,Very Good,286,Rs.,400,1,Juhu,"Juhu, Mumbai",Mumbai,400049,1,19.0988690763,72.8277860954,1,0
99 Pancakes,Desserts,4.1,Very Good,226,Rs.,300,1,Kharghar,"Kharghar, Navi Mumbai",Navi Mumbai,410210,1,19.0342503424,73.0639183894,1,0
Toro Churro,"Desserts, Beverages",4.1,Very Good,122,Rs.,200,1,Chowpatty,"Chowpatty, Mumbai",Mumbai,400007,1,18.9565982478,72.8133839741,0,0
99 Pancakes,Desserts,4.1,Very Good,201,Rs.,300,1,"Carter Road, Bandra West","Carter Road, Bandra West, Mumbai",Mumbai,,1,19.0709265932,72.8234358877,1,0
Oh! Fudge,Desserts,4.1,Very Good,267,Rs.,300,1,"Carter Road, Bandra West","Carter Road, Bandra West, Mumbai",Mumbai,,1,19.0706249285,72.8226054087,1,0
La Patisserie - The Taj Mahal Palace,"Desserts, Bakery",4.1,Very Good,225,Rs.,1500,3,"The Taj Mahal Palace, Colaba","The Taj Mahal Palace, Colaba, Mumbai",Mumbai,0,1,18.9218760000,72.8333220000,0,0
Natural Ice Cream,Ice Cream,4.1,Very Good,209,Rs.,150,1,Ghatkopar East,"Ghatkopar East, Mumbai",Mumbai,400077,1,19.0837531741,72.9090620577,0,0
London Bubble Co.,"Desserts, Bubble Tea",4.2,Very Good,90,Rs.,400,1,Ghatkopar East,"Ghatkopar East, Mumbai",Mumbai,400077,1,19.0836910715,72.9091519117,1,0
Brain Freeze Icecream,"Desserts, Ice Cream",4.1,Very Good,137,Rs.,150,1,Kharghar,"Kharghar, Navi Mumbai",Navi Mumbai,410210,1,19.0337023444,73.0637738854,1,0
The Pancake Story,"Ice Cream, Bakery, Desserts",4.1,Very Good,137,Rs.,500,2,Borivali West,"Borivali West, Mumbai",Mumbai,,1,19.2346027191,72.8535832465,1,0
The Junction,Desserts,4.1,Very Good,109,Rs.,300,1,Dadar Shivaji Park,"Dadar Shivaji Park, Mumbai",Mumbai,,1,19.0316740000,72.8385860000,0,0
Chantilly,"Desserts, Beverages",4.1,Very Good,143,Rs.,350,1,"Pali Hill, Bandra West","Pali Hill, Bandra West, Mumbai",Mumbai,,1,19.0609152768,72.8295855224,1,0
Sancha Ice Creams,"Ice Cream, Desserts, Beverages",4.1,Very Good,288,Rs.,300,1,"7 Bungalows, Andheri West","7 Bungalows, Andheri West, Mumbai",Mumbai,0,1,19.1294258540,72.8155542165,0,0
Oh! Fudge,Desserts,4.1,Very Good,148,Rs.,300,1,Colaba,"Colaba, Mumbai",Mumbai,400005,1,18.9172097739,72.8274159506,1,0
Apsara Ice Creams,"Desserts, Ice Cream",4.1,Very Good,142,Rs.,200,1,Mahakali,"Mahakali, Mumbai",Mumbai,,1,19.1310970841,72.8688906133,1,0
DANIEL PÂTISSIER,"Bakery, Desserts",4.1,Very Good,133,Rs.,200,1,"Hill Road, Bandra West","Hill Road, Bandra West, Mumbai",Mumbai,,1,19.0540667483,72.8307214379,0,0
Icecreamo,Desserts,4.1,Very Good,117,Rs.,200,1,Charni Road,"Charni Road, Mumbai",Mumbai,400004,1,18.9535510000,72.8169610000,1,0
Apsara Ice Creams,"Desserts, Ice Cream",4.1,Very Good,159,Rs.,200,1,"Panch Pakhadi, Thane West","Panch Pakhadi, Thane West, Thane",Thane,,1,19.1934722867,72.9676347971,1,0
Apsara Ice Creams,"Desserts, Ice Cream",4.1,Very Good,128,Rs.,200,1,Matunga East,"Matunga East, Mumbai",Mumbai,,1,19.0260967450,72.8549836949,1,0
Natural Ice Cream,Ice Cream,4.1,Very Good,147,Rs.,150,1,"Panch Pakhadi, Thane West","Panch Pakhadi, Thane West, Thane",Thane,0,1,19.1926508000,72.9672329000,0,0
Bhajanlal Dairy Farm,"Desserts, Fast Food",4.1,Very Good,70,Rs.,200,1,Vasai,"Vasai, Mumbai",Mumbai,,1,19.3796379619,72.8954183310,0,0
Baskin Robbins,"Desserts, Ice Cream",4.1,Very Good,127,Rs.,350,1,Kalyan,"Kalyan, Thane",Thane,,1,19.2580071953,73.1430013105,0,0
Cafe Chokolade,"Cafe, Desserts",4.0,Very Good,751,Rs.,500,2,Borivali West,"Borivali West, Mumbai",Mumbai,,1,19.2204179935,72.8501989692,1,0
Mad Over Donuts,Desserts,4.0,Very Good,740,Rs.,450,1,Powai,"Powai, Mumbai",Mumbai,0,1,19.1156476979,72.9087053239,1,0
Häagen-Dazs,"Ice Cream, Desserts",4.0,Very Good,1083,Rs.,800,2,Powai,"Powai, Mumbai",Mumbai,400076,1,19.1158675492,72.9090999439,1,0
Guilt Trip,Desserts,4.0,Very Good,1163,Rs.,550,2,"Carter Road, Bandra West","Carter Road, Bandra West, Mumbai",Mumbai,0,1,19.0713388464,72.8239900991,1,0
The Belgian Waffle Co.,Desserts,4.0,Very Good,656,Rs.,250,1,"Andheri Lokhandwala, Andheri West","Andheri Lokhandwala, Andheri West, Mumbai",Mumbai,,1,19.1467879569,72.8287366033,1,0
Oasiss Desserts,"Desserts, Bakery, Ice Cream",4.0,Very Good,252,Rs.,400,1,Ghatkopar East,"Ghatkopar East, Mumbai",Mumbai,,1,19.0750608025,72.9051550850,1,0
The Cake Factory,"Desserts, Bakery",4.0,Very Good,357,Rs.,500,2,Mira Road,"Mira Road, Mumbai",Mumbai,401107,1,19.2802746000,72.8708746000,1,0
MY Froyoland,Desserts,4.0,Very Good,141,Rs.,400,1,Khar,"Khar, Mumbai",Mumbai,400052,1,19.0678775993,72.8332517669,1,0
Natural Ice Cream,Ice Cream,4.0,Very Good,356,Rs.,150,1,Vile Parle East,"Vile Parle East, Mumbai",Mumbai,0,1,19.1046408201,72.8522173315,1,0
Leo's Boulangerie,"Bakery, Desserts, Fast Food",4.0,Very Good,433,Rs.,400,1,"Andheri Lokhandwala, Andheri West","Andheri Lokhandwala, Andheri West, Mumbai",Mumbai,,1,19.1404092259,72.8260101378,1,0
The Belgian Waffle Co.,Desserts,4.0,Very Good,353,Rs.,250,1,Dadar West,"Dadar West, Mumbai",Mumbai,,1,19.0216253294,72.8392679617,1,0
World Of Waffles,"Desserts, Fast Food",4.0,Very Good,314,Rs.,400,1,Mulund West,"Mulund West, Mumbai",Mumbai,,1,19.1812615849,72.9407956079,1,0
The Belgian Waffle Co.,Desserts,4.0,Very Good,285,Rs.,250,1,Chembur,"Chembur, Mumbai",Mumbai,,1,19.0533492701,72.9010734335,1,0
Ministry Of Waffles And Pancakes,"Desserts, Beverages",4.0,Very Good,169,Rs.,350,1,"Oshiwara, Andheri West","Oshiwara, Andheri West, Mumbai",Mumbai,,1,19.1512556773,72.8318117559,1,0
Prashant Corner,"Mithai, Street Food",4.3,Very Good,397,Rs.,300,1,"Panch Pakhadi, Thane West","Panch Pakhadi, Thane West, Thane",Thane,,1,19.1934621542,72.9674312845,0,0
Gulati's,"Mithai, Street Food",4.1,Very Good,865,Rs.,200,1,Mahakali,"Mahakali, Mumbai",Mumbai,0,1,19.1257944497,72.8621468693,0,0
Tewari Bros. Mithaiwala,"Mithai, Street Food",4.0,Very Good,395,Rs.,400,1,Juhu,"Juhu, Mumbai",Mumbai,0,1,19.1148142000,72.8342158000,0,0
Tewari Bros. Mithaiwala,"Mithai, Street Food",4.0,Very Good,292,Rs.,400,1,Charni Road,"Charni Road, Mumbai",Mumbai,0,1,18.9567750000,72.8162198000,0,0
Tawakkal Sweets,Mithai,4.0,Very Good,115,Rs.,400,1,Byculla,"Byculla, Mumbai",Mumbai,,1,18.9615064000,72.8310943000,1,0
J.J Jalebi,Mithai,3.9,Good,84,Rs.,100,1,Mohammad Ali Road,"Mohammad Ali Road, Mumbai",Mumbai,,1,18.9618504000,72.8314693000,0,0
Tewari Bros. Mithaiwala,"Mithai, Street Food",3.8,Good,99,Rs.,400,1,Sion,"Sion, Mumbai",Mumbai,0,1,19.0354499730,72.8585379571,0,0
Chandru's Pure Ghee Sweets,"Mithai, Street Food",3.8,Good,130,Rs.,150,1,"7 Bungalows, Andheri West","7 Bungalows, Andheri West, Mumbai",Mumbai,0,1,19.1300381547,72.8215150908,0,0
Shabbir's Tawakkal Sweets,"Mithai, Desserts, Bakery",3.8,Good,65,Rs.,200,1,Mohammad Ali Road,"Mohammad Ali Road, Mumbai",Mumbai,,1,18.9601098000,72.8311000000,1,0
Gaurishankar Chhitarmal Mithaiwala,Mithai,3.8,Good,48,Rs.,300,1,Parel,"Parel, Mumbai",Mumbai,,1,19.0053979647,72.8393189237,0,0
Bikaji Food Junxon,"Street Food, Bengali, Bakery, Fast Food, Beverages, Mithai, North Indian, Desserts",3.7,Good,410,Rs.,300,1,Malad West,"Malad West, Mumbai",Mumbai,400064,1,19.1870389980,72.8355561197,1,0
MM Mithaiwala,"Mithai, Street Food",3.7,Good,448,Rs.,300,1,Malad West,"Malad West, Mumbai",Mumbai,,1,19.1869079042,72.8483271226,0,0
Tewari Bros. Mithaiwala,"Mithai, Street Food",3.7,Good,227,Rs.,450,1,Borivali West,"Borivali West, Mumbai",Mumbai,,1,19.2397965000,72.8466092000,0,0
Sweet Bengal,Mithai,3.7,Good,243,Rs.,550,2,"Galleria Shopping Centre, Powai","Galleria Shopping Centre, Powai, Mumbai",Mumbai,0,1,19.1191991794,72.9114790633,1,0
Jhama Sweets,"Mithai, Street Food",3.7,Good,120,Rs.,150,1,Chembur,"Chembur, Mumbai",Mumbai,400074,1,19.0500777962,72.9049683362,0,0
Bikaji,"Street Food, Fast Food, Mithai, Rajasthani, Gujarati",3.7,Good,189,Rs.,250,1,Chakala,"Chakala, Mumbai",Mumbai,,1,19.1138996478,72.8623936325,1,0
Prashant Corner,"Mithai, Street Food",3.7,Good,126,Rs.,300,1,"Vasant Vihar, Thane West","Vasant Vihar, Thane West, Thane",Thane,,1,19.2192864000,72.9702832000,0,0
Tharu Sweets Mukhi Bhandar,Mithai,3.7,Good,61,Rs.,200,1,Khar,"Khar, Mumbai",Mumbai,,1,19.0676427909,72.8364104033,0,0
Jhama Sweets,"Mithai, Street Food",3.6,Good,262,Rs.,150,1,Chembur,"Chembur, Mumbai",Mumbai,0,1,19.0500768454,72.9049864411,0,0
Shree Gangour Sweets,"Street Food, Fast Food, North Indian, South Indian, Mithai",3.6,Good,225,Rs.,500,2,Juhu,"Juhu, Mumbai",Mumbai,0,1,19.1151937388,72.8343571723,0,0
Surbhi Sweets,"Street Food, Desserts, Mithai",3.6,Good,110,Rs.,200,1,Goregaon West,"Goregaon West, Mumbai",Mumbai,,1,19.1652918177,72.8491348028,1,0
Kailash Mandir Lassi and Sweets,"Mithai, Beverages",3.6,Good,140,Rs.,200,1,Dadar East,"Dadar East, Mumbai",Mumbai,,1,19.0166412406,72.8435450792,0,0
Farmik,Mithai,3.6,Good,39,Rs.,200,1,Near Andheri West Station,"Near Andheri West Station, Mumbai",Mumbai,,1,19.1378290000,72.8459120000,0,0
Sweet Bengal,Mithai,3.6,Good,90,Rs.,550,2,"Viviana Mall, Majiwada, Thane West","Viviana Mall, Majiwada, Thane West, Thane",Thane,,1,19.2081101922,72.9719655588,1,0
Panshikar,Mithai,3.6,Good,140,Rs.,150,1,Dadar West,"Dadar West, Mumbai",Mumbai,,1,19.0222231311,72.8389618546,0,0
Madhuram Sweets and Farsan House,Mithai,3.6,Good,127,Rs.,250,1,Borivali West,"Borivali West, Mumbai",Mumbai,0,1,19.2285824000,72.8551942000,0,0
Sweet Bengal,Mithai,3.6,Good,51,Rs.,550,2,"Pali Hill, Bandra West","Pali Hill, Bandra West, Mumbai",Mumbai,400050.,1,19.0651847289,72.8315562755,1,0
Kantilal Damodar Mithaiwala,"Mithai, Street Food",3.5,Good,57,Rs.,200,1,Bhandup,"Bhandup, Mumbai",Mumbai,400078,1,19.1425199768,72.9324958473,0,0
Prashant Corner,"Mithai, Street Food",3.6,Good,69,Rs.,300,1,"Vasant Vihar, Thane West","Vasant Vihar, Thane West, Thane",Thane,,1,19.2087051037,72.9630877823,0,0
J.J Jalebi,Mithai,3.6,Good,56,Rs.,100,1,Jogeshwari,"Jogeshwari, Mumbai",Mumbai,,1,19.1434214087,72.8380093351,0,0
New Kailash Sweets,Mithai,3.6,Good,40,Rs.,150,1,Thane East,"Thane East, Thane",Thane,,1,19.1841245000,72.9739683000,0,0
Murlidhar Sweets And Farsan,"Street Food, Mithai",3.6,Good,30,Rs.,300,1,Borivali West,"Borivali West, Mumbai",Mumbai,,1,19.2383393000,72.8548250000,0,0
Jhama Sweets,"Mithai, Street Food",3.5,Good,118,Rs.,150,1,Vashi,"Vashi, Navi Mumbai",Navi Mumbai,,1,19.0733623891,72.9982525483,0,0
Sweet Bengal,Mithai,3.5,Good,72,Rs.,550,2,Goregaon East,"Goregaon East, Mumbai",Mumbai,0,1,19.1729992000,72.8682212000,1,0
Purshottam Kandoi Haribhai Damodar Mithaiwala,"Mithai, Street Food",3.5,Good,59,Rs.,200,1,Santacruz West,"Santacruz West, Mumbai",Mumbai,0,1,19.0881294472,72.8381803259,0,0
Mumbadevi Jalebi Wala,"Mithai, Street Food",3.5,Good,73,Rs.,200,1,Kandivali West,"Kandivali West, Mumbai",Mumbai,,1,19.2127478483,72.8420762345,0,0
Annapurna Farsan Mart,"Fast Food, Mithai",3.5,Good,42,Rs.,300,1,"Pali Hill, Bandra West","Pali Hill, Bandra West, Mumbai",Mumbai,,1,19.0673845000,72.8257181000,0,0
Prashant Corner,"Mithai, Street Food",3.5,Good,55,Rs.,300,1,Kalwa,"Kalwa, Thane",Thane,,1,19.1983243975,72.9942228645,0,0
Purshottam Kandoi Haribhai Damodar Mithaiwala,"Mithai, Street Food",3.5,Good,56,Rs.,200,1,Borivali West,"Borivali West, Mumbai",Mumbai,0,1,19.2205889507,72.8512859344,0,0
Oza Sweets And Farsan,Mithai,3.5,Good,18,Rs.,200,1,Jogeshwari,"Jogeshwari, Mumbai",Mumbai,,1,19.1347280552,72.8496984020,0,0
SR Foods,"Mithai, Street Food, Desserts, Mexican, Burmese, Fast Food",3.5,Good,52,Rs.,600,2,Chowpatty,"Chowpatty, Mumbai",Mumbai,,1,18.9573931966,72.8130302578,0,0
Mumbadevi Jalebiwala,Mithai,3.5,Good,42,Rs.,100,1,Kandivali West,"Kandivali West, Mumbai",Mumbai,0,1,19.2128045201,72.8421228379,0,0
Padharo,Mithai,3.5,Good,42,Rs.,200,1,Borivali West,"Borivali West, Mumbai",Mumbai,400092,1,19.2209201006,72.8418482468,1,0
Krishna Bengali Sweets,"Bakery, Mithai",3.5,Good,42,Rs.,300,1,"Naupada, Thane West","Naupada, Thane West, Thane",Thane,,1,19.1891203371,72.9645851254,0,0
Brij Albela,"Mithai, Street Food",3.4,Average,118,Rs.,150,1,Wadala,"Wadala, Mumbai",Mumbai,400031,1,19.0167800770,72.8582626954,0,0
Sweet Bengal,Mithai,3.4,Average,93,Rs.,550,2,Veera Desai Area,"Veera Desai Area, Mumbai",Mumbai,0,1,19.1272062848,72.8364885226,1,0
Sweet Bengal,Mithai,3.4,Average,61,Rs.,550,2,Chembur,"Chembur, Mumbai",Mumbai,0,1,19.0515492227,72.9022160545,1,0
Tip Top Mithaiwala,"Mithai, Bakery, Fast Food",3.4,Average,52,Rs.,200,1,"Naupada, Thane West","Naupada, Thane West, Thane",Thane,,1,19.1877467133,72.9765484482,0,0
Sweet Bengal,Mithai,3.4,Average,62,Rs.,550,2,Malad West,"Malad West, Mumbai",Mumbai,400064,1,19.1767120262,72.8376395255,1,0
J.J Jalebi,"Mithai, Desserts",3.4,Average,42,Rs.,100,1,Kurla,"Kurla, Mumbai",Mumbai,,1,19.0773621881,72.8783561289,0,0
Mithaas,Mithai,3.4,Average,41,Rs.,600,2,Mumbai Central,"Mumbai Central, Mumbai",Mumbai,,1,18.9687684443,72.8201508522,0,0
Morbiwala,"Street Food, Mithai",3.4,Average,39,Rs.,200,1,Malad West,"Malad West, Mumbai",Mumbai,,1,19.1872403885,72.8415927663,0,0
Tip Top Mithaiwala,"Mithai, Bakery, Fast Food",3.4,Average,54,Rs.,200,1,"Naupada, Thane West","Naupada, Thane West, Thane",Thane,,1,19.1877511464,72.9732600600,0,0
Vividham Sweets And Dryfruits,Mithai,3.4,Average,43,Rs.,200,1,Borivali West,"Borivali West, Mumbai",Mumbai,,1,19.2286013000,72.8552750000,0,0
Punjab Sind,Mithai,3.4,Average,27,Rs.,150,1,Mahakali,"Mahakali, Mumbai",Mumbai,,1,19.1257684746,72.8622524813,0,0
Sindhu Sweets,"Mithai, Street Food",3.4,Average,31,Rs.,200,1,Khar,"Khar, Mumbai",Mumbai,,1,19.0686064223,72.8393031657,1,0
Kandoi Haribhai Damodar Mithaiwala,"Mithai, Street Food",3.4,Average,38,Rs.,500,2,Ghatkopar East,"Ghatkopar East, Mumbai",Mumbai,,1,19.0790136653,72.9091750458,1,0
Sweet Bengal,Mithai,3.4,Average,35,Rs.,550,2,Cuffe Parade,"Cuffe Parade, Mumbai",Mumbai,0,1,18.9169599000,72.8171594000,1,0
Rasobongo,"Bengali, Desserts",3.4,Average,33,Rs.,400,1,Mira Road,"Mira Road, Mumbai",Mumbai,,1,19.2874401365,72.8703148663,1,0
Tawakkal Sweets,Mithai,3.4,Average,32,Rs.,400,1,Mumbai Central,"Mumbai Central, Mumbai",Mumbai,,1,18.9685633003,72.8204227611,1,0
Sweet Bengal,Mithai,3.4,Average,22,Rs.,550,2,Vashi,"Vashi, Navi Mumbai",Navi Mumbai,,1,19.0733684097,73.0012180656,1,0
Heerson,Mithai,3.4,Average,16,Rs.,150,1,Vile Parle East,"Vile Parle East, Mumbai",Mumbai,,1,19.1004354317,72.8447933123,0,0
Kachhomal Sweets,Mithai,3.4,Average,21,Rs.,200,1,Ulhasnagar,"Ulhasnagar, Thane",Thane,,1,19.2295155178,73.1629247591,0,0
Shri Krishna Sweets,Mithai,3.4,Average,19,Rs.,200,1,Vashi,"Vashi, Navi Mumbai",Navi Mumbai,,1,19.0734973756,72.9994810000,0,0
Mohanlal S Mithaiwala,Mithai,3.4,Average,20,Rs.,400,1,Vile Parle East,"Vile Parle East, Mumbai",Mumbai,,1,19.0997761322,72.8460894898,0,0
Gaurav Sweets & Namkeen,"Mithai, Street Food",3.3,Average,97,Rs.,200,1,"Arcadia Shopping Centre, Hiranandani Estate,  Thane West","Arcadia Shopping Centre, Hiranandani Estate,  Thane West, Thane",Thane,,1,0.0000000000,0.0000000000,0,0
Shree Gangour Sweets,"South Indian, Fast Food, Italian, Mithai, Rajasthani",3.3,Average,50,Rs.,500,2,Malad West,"Malad West, Mumbai",Mumbai,,1,19.1835744744,72.8359866142,0,0
"Brijwasi Sweets, The Bankelal Group Est. 1946","Mithai, Street Food",3.3,Average,62,Rs.,150,1,"Haiko Mall, Powai","Haiko Mall, Powai, Mumbai",Mumbai,400076,1,19.1178598195,72.9112158716,1,0
Sweet Bengal,Mithai,3.3,Average,49,Rs.,550,2,Vile Parle East,"Vile Parle East, Mumbai",Mumbai,0,1,19.1043832535,72.8465213254,1,0
Rama's Sweets & Dry Fruits,Mithai,3.3,Average,40,Rs.,300,1,Juhu,"Juhu, Mumbai",Mumbai,0,1,19.1147784270,72.8340896219,0,0
Avarya,"Mithai, Street Food",3.3,Average,54,Rs.,200,1,Santacruz West,"Santacruz West, Mumbai",Mumbai,400054,1,19.0816175919,72.8360432759,1,0
Sweet Bengal,Mithai,3.3,Average,45,Rs.,550,2,"Hiranandani Estate, Thane West","Hiranandani Estate, Thane West, Thane",Thane,,1,19.2504502242,72.9799461365,1,0
Sweet Bengal,Mithai,3.3,Average,16,Rs.,550,2,"Reclamation, Bandra West","Reclamation, Bandra West, Mumbai",Mumbai,400050,1,19.0513888654,72.8287225217,1,0
Suleman Mithaiwala,Mithai,3.3,Average,46,Rs.,300,1,Mumbai Central,"Mumbai Central, Mumbai",Mumbai,0,1,18.9681618897,72.8252074867,1,0
Jhama Sweets,"Mithai, Street Food",3.3,Average,28,Rs.,150,1,Sion,"Sion, Mumbai",Mumbai,0,1,19.0319566667,72.8602016667,0,0
Bikaji,"Mithai, Street Food",3.3,Average,36,Rs.,250,1,"Andheri Lokhandwala, Andheri West","Andheri Lokhandwala, Andheri West, Mumbai",Mumbai,,1,19.1364834868,72.8299154341,1,0
Pankaj Farsan & Wafer Mart,"Mithai, Street Food",3.3,Average,37,Rs.,200,1,Vile Parle East,"Vile Parle East, Mumbai",Mumbai,400057,1,19.1037585021,72.8517603502,1,0
Adarsh Mithai Mandir,Mithai,3.3,Average,34,Rs.,200,1,Grant Road,"Grant Road, Mumbai",Mumbai,0,1,18.9633170000,72.8138356000,0,0
Sweet Bengal,Mithai,3.3,Average,28,Rs.,550,2,CBD-Belapur,"CBD-Belapur, Navi Mumbai",Navi Mumbai,,1,19.0113121196,73.0365756154,1,0
Mahavir Sweets And Farsan,"Mithai, Street Food",3.3,Average,20,Rs.,250,1,Ghatkopar West,"Ghatkopar West, Mumbai",Mumbai,,1,19.0931627153,72.9122931138,0,0
Kamdar Sweets,Mithai,3.3,Average,33,Rs.,200,1,Grant Road,"Grant Road, Mumbai",Mumbai,,1,18.9580121000,72.8191850000,0,0
Sweet Bengal,Mithai,3.3,Average,22,Rs.,550,2,"Oshiwara, Andheri West","Oshiwara, Andheri West, Mumbai",Mumbai,,1,19.1495137051,72.8315240890,0,0
New Karachi Sweets,Mithai,3.3,Average,36,Rs.,200,1,Khar,"Khar, Mumbai",Mumbai,,1,19.0690148787,72.8390792012,0,0
Sweet Bengal,Mithai,3.3,Average,30,Rs.,550,2,Tardeo,"Tardeo, Mumbai",Mumbai,0,1,18.9610060910,72.8012530133,1,0
Farmik,Mithai,3.3,Average,30,Rs.,200,1,"Bandra Talao, Bandra West","Bandra Talao, Bandra West, Mumbai",Mumbai,,1,19.0565173694,72.8392639384,0,0
Amber Sweets,"Mithai, Fast Food",3.3,Average,24,Rs.,300,1,Mira Road,"Mira Road, Mumbai",Mumbai,401107,1,19.2795098181,72.8600399941,0,0
Chitale Bandhu Mithaiwale,Mithai,3.3,Average,17,Rs.,450,1,Prabhadevi,"Prabhadevi, Mumbai",Mumbai,,1,19.0129715448,72.8280036896,0,0
Mumbadevi Jalebiwala,Mithai,3.3,Average,14,Rs.,200,1,Vile Parle East,"Vile Parle East, Mumbai",Mumbai,,1,19.0987613571,72.8455507010,0,0
Sweet Bengal,Mithai,3.2,Average,60,Rs.,550,2,Mahim,"Mahim, Mumbai",Mumbai,0,1,19.0271176000,72.8411340000,1,0
"Brijwasi Sweets, The Bankelal Group Est. 1946","Mithai, Street Food",3.2,Average,54,Rs.,150,1,Worli,"Worli, Mumbai",Mumbai,400018,1,19.0023239919,72.8155347705,1,0
Jain Sweet & Farsan House,"Street Food, Beverages, Fast Food, Mithai",3.2,Average,62,Rs.,200,1,Goregaon West,"Goregaon West, Mumbai",Mumbai,400062,1,19.1598680342,72.8485463932,1,0
"Brijwasi Sweets, the bankelal group est. 1946","Mithai, Street Food",3.2,Average,45,Rs.,150,1,"Andheri Lokhandwala, Andheri West","Andheri Lokhandwala, Andheri West, Mumbai",Mumbai,400053,1,19.1468433844,72.8295657411,1,0
Trupti Farsan,"Fast Food, Mithai",3.2,Average,53,Rs.,200,1,Powai,"Powai, Mumbai",Mumbai,,1,19.1152110000,72.9077170000,1,0
Brijwasi Sweets,"Mithai, Fast Food, Street Food",3.2,Average,21,Rs.,250,1,Near Andheri East Station,"Near Andheri East Station, Mumbai",Mumbai,0,1,19.1185228483,72.8522116318,0,0
Shree Makhan Bhog,Mithai,3.2,Average,23,Rs.,100,1,"Andheri Lokhandwala, Andheri West","Andheri Lokhandwala, Andheri West, Mumbai",Mumbai,0,1,19.1383551454,72.8258190304,0,0
Sweet Bengal,Mithai,3.2,Average,32,Rs.,550,2,Kandivali East,"Kandivali East, Mumbai",Mumbai,,1,19.2120592368,72.8726819158,1,0
Shalimar Sweets,Mithai,3.2,Average,17,Rs.,200,1,Byculla,"Byculla, Mumbai",Mumbai,,1,18.9581609000,72.8326625000,0,0
Vijay Stores,Mithai,3.2,Average,12,Rs.,200,1,Santacruz East,"Santacruz East, Mumbai",Mumbai,400055,1,19.0804293852,72.8457250446,1,0
Aakash Sweets and Farsans,"Mithai, Street Food",3.2,Average,20,Rs.,150,1,Near Andheri West Station,"Near Andheri West Station, Mumbai",Mumbai,,1,19.1184138748,72.8460824490,0,0
Colaba Sweet Mart,"Street Food, Mithai",3.2,Average,28,Rs.,200,1,Colaba,"Colaba, Mumbai",Mumbai,0,1,18.9169005356,72.8278829902,0,0
Plum by Bent Chair,Asian,4.9,Excellent,91,Rs.,1200,3,Kamala Mills Compound,"Kamala Mills Compound, Mumbai",Mumbai,,1,19.0056940000,72.8266800000,0,0
Palladium Social,"American, North Indian, Chinese, Finger Food",4.7,Excellent,2886,Rs.,1400,3,"Palladium Mall, Lower Parel","Palladium Mall, Lower Parel, Mumbai",Mumbai,,1,18.9941170000,72.8242106000,0,1
Royale MasterChef Lounge,"Asian, Continental, Lebanese",4.7,Excellent,112,Rs.,1400,3,Dahisar West,"Dahisar West, Mumbai",Mumbai,,1,19.2586952976,72.8532278538,0,0
Yeda Republic,"Finger Food, Pizza, Seafood",4.6,Excellent,1308,Rs.,2200,4,Juhu,"Juhu, Mumbai",Mumbai,,1,19.1091033445,72.8254230693,0,1
HITCHKI,Modern Indian,4.6,Excellent,652,Rs.,1200,3,"Viviana Mall, Majiwada, Thane West","Viviana Mall, Majiwada, Thane West, Thane",Thane,,1,19.2085730000,72.9717180000,0,0
KODE,"European, Pizza, Sushi, Burger, Grill",4.6,Excellent,853,Rs.,2400,4,Kamala Mills Compound,"Kamala Mills Compound, Mumbai",Mumbai,400013,1,19.0047220000,72.8260620000,0,0
Gateway Taproom,"European, American, Continental, Burger, German, Healthy Food, Steak",4.6,Excellent,441,Rs.,2200,4,Bandra Kurla Complex,"Bandra Kurla Complex, Mumbai",Mumbai,,1,19.0601826172,72.8642708436,0,0
The Union Bar & Eating House,"North Indian, American, European, Asian",4.6,Excellent,377,Rs.,1200,3,Vashi,"Vashi, Navi Mumbai",Navi Mumbai,400703,1,19.0733905906,72.9980094731,0,1
The Joker Bistro,"North Indian, Chinese, Continental",4.6,Excellent,195,Rs.,1200,3,CBD-Belapur,"CBD-Belapur, Navi Mumbai",Navi Mumbai,400614,1,19.0137538621,73.0411538109,1,0
HITCHKI,Modern Indian,4.5,Excellent,1862,Rs.,1200,3,Bandra Kurla Complex,"Bandra Kurla Complex, Mumbai",Mumbai,400051,1,19.0695969828,72.8698337451,1,0
HITCHKI,Modern Indian,4.5,Excellent,1966,Rs.,1200,3,Powai,"Powai, Mumbai",Mumbai,,1,19.1199303107,72.9073313624,1,0
R' ADDA,"Finger Food, Fast Food, Pizza",4.5,Excellent,1766,Rs.,1200,3,"Ramee Guestline Hotel, Juhu","Ramee Guestline Hotel, Juhu, Mumbai",Mumbai,,1,19.1093000000,72.8254510000,0,0
