name,cuisines,aggregate_rating,rating_text,votes,currency,average_cost_for_two,price_range,locality,locality_verbose,city,zipcode,country_id,latitude,longitude,has_online_delivery,has_table_booking
The Punnet Food Emporium,"Juices, Healthy Food, Cafe",3.6,Good,28,€,20,2,South City East,"South City East, Dublin",Dublin,Dublin 2,97,53.3383010000,-6.2424580000,0,0
Sprout,"Juices, Healthy Food",3.6,Good,14,€,25,2,South City East,"South City East, Dublin",Dublin,2,97,0.0000000000,0.0000000000,0,0
Little Ass Burrito Bar,Mexican,3.6,Good,24,€,20,2,South City East,"South City East, Dublin",Dublin,Dublin 2,97,53.3400611111,-6.2585277778,0,0
K Chido Mexico,Mexican,3.5,Good,58,€,15,2,North City,"North City, Dublin",Dublin,Dublin 1,97,53.3469390000,-6.2720280000,0,0
Pablo Picante,Mexican,3.5,Good,46,€,20,2,South City West,"South City West, Dublin",Dublin,2,97,53.3409833333,-6.2630416667,0,0
Kokoro,"Sushi, Japanese",3.5,Good,36,€,30,3,South City West,"South City West, Dublin",Dublin,Dublin 2,97,53.3416416667,-6.2629666667,0,0
Duck,"Chinese, BBQ, Asian",3.5,Good,33,€,25,2,South City West,"South City West, Dublin",Dublin,2,97,53.3418972222,-6.2639583333,0,0
Burritos & Blues,Mexican,3.5,Good,22,€,25,2,South City West,"South City West, Dublin",Dublin,Dublin 2,97,53.3374527778,-6.2656166667,0,0
Saba To Go,"Thai, Vietnamese, Asian",3.5,Good,27,€,35,3,Rathmines,"Rathmines, Dublin",Dublin,Dublin 6,97,53.3215800000,-6.2670630000,0,0
Zaytoon,"Kebab, Iranian",3.5,Good,26,€,25,2,South City West,"South City West, Dublin",Dublin,Dublin 2,97,53.3338666667,-6.2650888889,0,0
Camile,"Thai, Asian",3.5,Good,14,€,40,3,Phibsborough,"Phibsborough, Dublin",Dublin,Dublin 7,97,53.3621666667,-6.2726722222,0,0
Butlers Chocolate Cafe,"Cafe, Desserts",3.5,Good,13,€,15,2,South City East,"South City East, Dublin",Dublin,Dublin 2,97,53.3399722222,-6.2606361111,0,0
Tolteca,Mexican,3.4,Average,19,€,20,2,South City West,"South City West, Dublin",Dublin,Dublin 2,97,53.3433194444,-6.2602750000,0,0
Ray's Pizza,Pizza,3.5,Good,19,€,15,2,Temple Bar,"Temple Bar, Dublin",Dublin,Dublin 2,97,53.3443500000,-6.2635361111,0,0
Basil,"Italian, Pizza, Coffee and Tea",3.4,Average,14,€,30,3,Ringsend,"Ringsend, Dublin",Dublin,4,97,53.3415596316,-6.2315520644,0,0
Zaytoon,"Kebab, Iranian",3.4,Average,17,€,25,2,Temple Bar,"Temple Bar, Dublin",Dublin,Dublin 2,97,53.3449754710,-6.2673404440,0,0
Pablo Picante,Mexican,3.4,Average,18,€,20,2,South City East,"South City East, Dublin",Dublin,Dublin 2,97,53.3375638889,-6.2514611111,0,0
Poulet Bonne Femme,Deli,3.4,Average,24,€,15,2,Monkstown,"Monkstown, Dublin",Dublin,,97,53.2939340000,-6.1523190000,0,0
Caffe Nero,Cafe,3.3,Average,11,€,15,2,IFSC,"IFSC, Dublin",Dublin,Dublin 1,97,53.3485530000,-6.2436360000,0,0
Saburritos,Mexican,3.2,Average,22,€,20,2,North City,"North City, Dublin",Dublin,Dublin 1,97,53.3499666667,-6.2594805556,0,0
The Ugly Duckling,Sandwich,3.3,Average,9,€,25,2,"George's Street Arcade, City Centre South","George's Street Arcade, City Centre South, Dublin",Dublin,Dublin 2,97,53.3425280000,-6.2635350000,0,0
DiFontaine's Pizzeria,Pizza,3.3,Average,15,€,15,2,Temple Bar,"Temple Bar, Dublin",Dublin,Dublin 2,97,53.3451522105,-6.2677286938,0,0
Aobaba,"Vietnamese, Cafe",3.4,Average,17,€,20,2,North City,"North City, Dublin",Dublin,Dublin 1,97,53.3487635000,-6.2690010667,0,0
Pablo Picante,Mexican,3.3,Average,16,€,20,2,Temple Bar,"Temple Bar, Dublin",Dublin,Dublin 2,97,53.3457222222,-6.2619694444,0,0
Camile,"Thai, Asian",3.3,Average,10,€,40,3,South City East,"South City East, Dublin",Dublin,2,97,53.3441860391,-6.2493344396,0,0
The Noodle House,Asian,3.3,Average,13,€,20,2,South City West,"South City West, Dublin",Dublin,Dublin 2,97,53.3370048201,-6.2656731158,0,0
Lolly and Cooks,"Irish, Deli",3.3,Average,9,€,25,2,South City East,"South City East, Dublin",Dublin,Dublin 2,97,53.3382560000,-6.2533300000,0,0
The Birdcage Cafe - Avoca,Cafe,3.3,Average,6,€,34,3,Rathcoole,"Rathcoole, Dublin",Dublin,,97,53.2843380000,-6.4562340000,0,0
Green Beards,Juices,3.3,Average,24,€,15,2,Ranelagh,"Ranelagh, Dublin",Dublin,Dublin 6,97,53.3211580000,-6.2565200000,0,0
Istanbul,"Turkish, Pizza",3.3,Average,11,€,20,2,North City,"North City, Dublin",Dublin,Dublin 1,97,53.3474403501,-6.2634569407,0,0
Starbucks,Cafe,3.2,Average,8,€,15,2,Blackrock,"Blackrock, Dublin",Dublin,,97,53.3021444444,-6.1788777778,0,0
Minetta Delicatessen,"Cafe, Pizza, Sandwich, Deli",3.2,Average,24,€,25,2,Sutton,"Sutton, Dublin",Dublin,Dublin 13,97,53.3897333333,-6.1105250000,0,0
Camile,"Thai, Asian",3.2,Average,8,€,40,3,Rathmines,"Rathmines, Dublin",Dublin,Dublin 6,97,53.3254805556,-6.2649750000,0,0
Beshoff Bros,"Fish and Chips, Fast Food",3.2,Average,9,€,20,2,Temple Bar,"Temple Bar, Dublin",Dublin,Dublin 2,97,53.3443030000,-6.2660010000,0,0
Butlers Chocolate Cafe,"Cafe, Desserts",3.2,Average,6,€,15,2,North City,"North City, Dublin",Dublin,Dublin 1,97,53.3469647986,-6.2633074075,0,0
Doughboys,Sandwich,3.2,Average,10,€,15,2,South City West,"South City West, Dublin",Dublin,Dublin 2,97,53.3337430000,-6.2648460000,0,0
Zaika,"Indian, Fast Food",3.2,Average,8,€,25,2,South City West,"South City West, Dublin",Dublin,Dublin 2,97,53.3410083333,-6.2635472222,0,0
Cafe Juliano's,Fast Food,3.2,Average,18,€,20,2,South City West,"South City West, Dublin",Dublin,Dublin 8,97,53.3435230000,-6.2893180000,0,0
Frite Haus,Fast Food,3.1,Average,13,€,25,2,South City West,"South City West, Dublin",Dublin,Dublin 2,97,53.3361666667,-6.2653194444,0,0
Camile,"Thai, Asian",3.1,Average,5,€,40,3,"Nutgrove Shopping Centre, Rathfarnham","Nutgrove Shopping Centre, Rathfarnham, Dublin",Dublin,16,97,53.2903080000,-6.2682180000,0,0
Joe's Coffee,Cafe,3.1,Average,9,€,20,2,North City,"North City, Dublin",Dublin,Dublin 1,97,53.3486583333,-6.2642944444,0,0
Beshoff Bros,"Fish and Chips, Fast Food",3.1,Average,7,€,20,2,Ballsbridge,"Ballsbridge, Dublin",Dublin,Dublin 4,97,53.3339194444,-6.2458666667,0,0
Chopped,Healthy Food,3.1,Average,7,€,20,2,Ballsbridge,"Ballsbridge, Dublin",Dublin,Dublin 4,97,53.3315990000,-6.2311340000,0,0
Starbucks,Cafe,3.1,Average,7,€,15,2,"Stillorgan Village Centre, Stillorgan","Stillorgan Village Centre, Stillorgan, Dublin",Dublin,,97,53.2887139066,-6.1999781057,0,0
Yum Thai,"Thai, Asian",3.1,Average,6,€,15,2,South City East,"South City East, Dublin",Dublin,Dublin 2,97,53.3418611111,-6.2584277778,0,0
Brezzi's Woodfire Pizza,Pizza,3.1,Average,10,€,35,3,Portmarnock,"Portmarnock, Dublin",Dublin,,97,53.4210861111,-6.1368777778,0,0
Bombay Pantry,Indian,3.1,Average,7,€,30,3,Clonskeagh,"Clonskeagh, Dublin",Dublin,Dublin 14,97,53.3141980000,-6.2381630000,0,0
Gary's Gourmet Pizza,"Pizza, Fast Food",3.1,Average,8,€,25,2,Dalkey,"Dalkey, Dublin",Dublin,,97,53.2782638889,-6.1073916667,0,0
Howth Market Deli,"Deli, Desserts",3.1,Average,6,€,15,2,Howth,"Howth, Dublin",Dublin,,97,53.3886111111,-6.0730250000,0,0
Supermac's,Fast Food,3.1,Average,8,€,20,2,North City,"North City, Dublin",Dublin,Dublin 1,97,53.3484500000,-6.2600111111,0,0
Butlers Chocolate Cafe,"Cafe, Desserts",3.1,Average,4,€,15,2,South City West,"South City West, Dublin",Dublin,Dublin 2,97,53.3410416667,-6.2622250000,0,0
Tolteca,Mexican,3.0,Average,18,€,20,2,South City West,"South City West, Dublin",Dublin,Dublin 2,97,53.3341770000,-6.2649880000,0,0
Rick's Burgers,Burger,3.0,Average,11,€,25,2,South City West,"South City West, Dublin",Dublin,2,97,53.3440777778,-6.2642027778,0,0
Camile,"Thai, Asian",3.0,Average,11,€,40,3,Sutton,"Sutton, Dublin",Dublin,Dublin 13,97,53.3896333333,-6.1095638889,0,0
Maia,"Deli, Cafe",3.0,Average,7,€,25,2,Ballsbridge,"Ballsbridge, Dublin",Dublin,Dublin 4,97,53.3303555556,-6.2324305556,0,0
Monto Cafe & Restaurant,"Italian, Cafe, Fast Food",3.0,Average,8,€,30,3,Kimmage,"Kimmage, Dublin",Dublin,Dublin 12,97,53.3208886179,-6.2926427275,0,0
Wok In,"Thai, Sushi, Japanese, Asian",3.0,Average,6,€,15,2,South City West,"South City West, Dublin",Dublin,Dublin 2,97,53.3413055556,-6.2645944444,0,0
Kokoro,"Sushi, Japanese",3.0,Average,6,€,30,3,South City West,"South City West, Dublin",Dublin,Dublin 2,97,53.3383210000,-6.2534020000,0,0
Caffe Nero,Cafe,3.0,Average,6,€,15,2,South City East,"South City East, Dublin",Dublin,Dublin 2,97,53.3383444444,-6.2541916667,0,0
The Good Food Store,Deli,3.0,Average,4,€,15,2,South City West,"South City West, Dublin",Dublin,2,97,53.3423320000,-6.2645720000,0,0
Leo Burdock,"Fish and Chips, Fast Food",3.0,Average,6,€,15,2,Temple Bar,"Temple Bar, Dublin",Dublin,Dublin 2,97,53.3452072538,-6.2628494203,0,0
Wok to Walk,Asian,3.0,Average,6,€,20,2,"The Square Shopping Centre, Tallaght","The Square Shopping Centre, Tallaght, Dublin",Dublin,Dublin 24,97,53.2866974093,-6.3727499172,0,0
O'Falafel,"Lebanese, Middle Eastern",3.0,Average,7,€,15,2,South City West,"South City West, Dublin",Dublin,Dublin 2,97,53.3323638889,-6.2647500000,0,0
Starbucks,Cafe,3.0,Average,4,€,15,2,"The CHQ Building, IFSC","The CHQ Building, IFSC, Dublin",Dublin,Dublin 1,97,53.3488580000,-6.2480260000,0,0
Munchies,"Sandwich, Cafe",3.0,Average,6,€,20,2,Grand Canal Dock,"Grand Canal Dock, Dublin",Dublin,Dublin 2,97,53.3461070000,-6.2410360000,0,0
Donnybrook Fair,Deli,3.0,Average,6,€,25,2,Donnybrook,"Donnybrook, Dublin",Dublin,Dublin 4,97,53.3242810000,-6.2403020000,0,0
Beshoff Bros,"Fish and Chips, Fast Food",3.0,Average,4,€,20,2,Clontarf,"Clontarf, Dublin",Dublin,Dublin 3,97,53.3594490000,-6.1958950000,0,0
Butlers Chocolate Cafe,"Cafe, Desserts",3.0,Average,3,€,15,2,South City West,"South City West, Dublin",Dublin,Dublin 2,97,53.3429934567,-6.2620367110,0,0
Salt Cellar,"Cafe, Sandwich",2.9,Average,11,€,20,2,South City East,"South City East, Dublin",Dublin,Dublin 2,97,53.3371027157,-6.2447012588,0,0
Mango Tree,"Thai, Asian",2.9,Average,7,€,30,3,Sandyford,"Sandyford, Dublin",Dublin,Dublin 18,97,53.2772880000,-6.2161300000,0,0
Starbucks,Cafe,2.9,Average,4,€,15,2,"The Pavilions Shopping Centre, Swords ","The Pavilions Shopping Centre, Swords , Dublin",Dublin,,97,53.4535250000,-6.2184916667,0,0
Base Pizza,Pizza,2.9,Average,7,€,35,3,"Stillorgan Village Centre, Stillorgan","Stillorgan Village Centre, Stillorgan, Dublin",Dublin,,97,53.2894190000,-6.1995790000,0,0
Street Food Outlet,Street Food,2.9,Average,6,€,20,2,Shankill,"Shankill, Dublin",Dublin,,97,53.2304948725,-6.1242734268,0,0
Leo Burdock,"Fish and Chips, Fast Food",2.6,Average,6,€,15,2,"The Square Shopping Centre, Tallaght","The Square Shopping Centre, Tallaght, Dublin",Dublin,Dublin 24,97,53.2870650000,-6.3692930000,0,0
China Palace,"Chinese, European, Fast Food",2.9,Average,6,€,30,3,Finglas,"Finglas, Dublin",Dublin,11,97,53.3890220000,-6.2996560000,0,0
Istanbull Kebab & Pizza House,"Kebab, Burger, Pizza, Fast Food",2.9,Average,5,€,20,2,North City,"North City, Dublin",Dublin,Dublin 1,97,53.3508416667,-6.2553583333,0,0
Tadka House,Indian,2.9,Average,7,€,40,3,Rathmines,"Rathmines, Dublin",Dublin,Dublin 6,97,53.3254063019,-6.2650391087,0,0
Siam Thai To Go,"Thai, Asian",2.9,Average,4,€,30,3,Ranelagh,"Ranelagh, Dublin",Dublin,Dublin 6,97,53.3261778590,-6.2560003996,0,0
Aldo's Diner,"Fish and Chips, Fast Food",2.9,Average,4,€,15,2,Cabinteely,"Cabinteely, Dublin",Dublin,Dublin 18,97,53.2684989330,-6.1665436998,0,0
Hillbilly's,Fast Food,0,Not rated,3,€,25,2,Walkinstown,"Walkinstown, Dublin",Dublin,Dublin 12,97,53.3170212014,-6.3337794319,0,0
Caffè Caira,"Fast Food, Cafe",2.9,Average,5,€,20,2,Howth,"Howth, Dublin",Dublin,,97,53.3880500000,-6.0644166667,0,0
Brother Hubbard,"Sandwich, Cafe, Healthy Food",4.8,Excellent,160,€,60,4,North City,"North City, Dublin",Dublin,1,97,53.3470970000,-6.2683820000,0,0
The Fumbally,"Cafe, Irish",4.2,Very Good,59,€,25,2,South City West,"South City West, Dublin",Dublin,Dublin 8,97,53.3370555556,-6.2728805556,0,0
Sister Sadie,"Cafe, Sandwich",4.1,Very Good,51,€,25,2,Portobello,"Portobello, Dublin",Dublin,Dublin 8,97,53.3325840000,-6.2653590000,0,0
Cornucopia,"Cafe, Healthy Food",4.1,Very Good,92,€,35,3,South City West,"South City West, Dublin",Dublin,2,97,53.3430790000,-6.2613750000,0,0
Queen of Tarts,"Cafe, Bakery",4.1,Very Good,81,€,30,3,Temple Bar,"Temple Bar, Dublin",Dublin,Dublin 2,97,53.3440083333,-6.2677611111,0,0
Eathos,"Cafe, Bakery, Deli",4.0,Very Good,36,€,25,2,Ballsbridge,"Ballsbridge, Dublin",Dublin,Dublin 4,97,53.3335600000,-6.2448600000,0,0
3FE,"Cafe, Healthy Food",4.0,Very Good,83,€,25,2,South City East,"South City East, Dublin",Dublin,Dublin 2,97,53.3399861111,-6.2420416667,0,0
Avoca Cafe - Avoca Suffolk Street,Cafe,4.0,Very Good,51,€,20,2,"Avoca, Suffolk Street","Avoca, Suffolk Street, Dublin",Dublin,2,97,53.3435730000,-6.2599140000,0,0
Two Fifty Square,"Cafe, Irish",4.0,Very Good,65,€,20,2,Rathmines,"Rathmines, Dublin",Dublin,Dublin 6,97,53.3253410000,-6.2669800000,0,0
CoCu,Cafe,4.0,Very Good,36,€,25,2,Ballsbridge,"Ballsbridge, Dublin",Dublin,Dublin 4,97,53.3336770000,-6.2449610000,0,0
Yogism,"Cafe, Desserts",4.0,Very Good,25,€,20,2,"George's Street Arcade, City Centre South","George's Street Arcade, City Centre South, Dublin",Dublin,2,97,53.3425611111,-6.2635777778,0,0
Juniors Deli & Cafe,"Sandwich, Italian, Deli, Cafe",3.9,Good,46,€,45,3,Beggars Bush,"Beggars Bush, Dublin",Dublin,Dublin 4,97,53.3374470000,-6.2346220000,0,0
Green Nineteen,"Sandwich, European, Cafe, Fish and Chips",3.9,Good,59,€,35,3,South City West,"South City West, Dublin",Dublin,Dublin 2,97,53.3352520000,-6.2650130000,0,0
Clement & Pekoe,Cafe,3.9,Good,35,€,15,2,South City West,"South City West, Dublin",Dublin,2,97,53.3415792487,-6.2631038949,0,0
Dolce Sicily,"Desserts, Cafe",3.9,Good,26,€,15,2,South City East,"South City East, Dublin",Dublin,Dublin 2,97,53.3406194444,-6.2583888889,0,0
Bear Market Coffee,"Bakery, Cafe",3.9,Good,51,€,15,2,Blackrock,"Blackrock, Dublin",Dublin,,97,53.3015171748,-6.1777094007,0,0
The Pepper Pot,Cafe,3.9,Good,24,€,25,2,"Powerscourt Centre, City Centre South","Powerscourt Centre, City Centre South, Dublin",Dublin,2,97,53.3422500000,-6.2617888889,0,0
Taste Café,"Healthy Food, Cafe",3.8,Good,56,€,45,3,South City West,"South City West, Dublin",Dublin,2,97,53.3411008294,-6.2633798271,0,0
Sweet Republic,"Cafe, Desserts",3.8,Good,30,€,15,2,North City,"North City, Dublin",Dublin,Dublin 1,97,53.3470777778,-6.2604500000,0,0
Hatch & Sons,"Cafe, Irish",3.8,Good,36,€,40,3,South City East,"South City East, Dublin",Dublin,Dublin 2,97,53.3395620000,-6.2583640000,0,0
Accents,Cafe,3.8,Good,50,€,10,1,South City West,"South City West, Dublin",Dublin,Dublin 2,97,53.3414563415,-6.2647148967,0,0
Staple Foods,"Healthy Food, Juices, Cafe",3.8,Good,18,€,30,3,South City East,"South City East, Dublin",Dublin,2,97,53.3395700000,-6.2437620000,0,0
Lemon Crepe & Coffee Co,"Crepes, Cafe",3.8,Good,41,€,25,2,South City East,"South City East, Dublin",Dublin,Dublin 2,97,53.3424480000,-6.2580420000,0,0
Green Bench Cafe,"Cafe, Bakery, Healthy Food",3.8,Good,48,€,25,2,South City West,"South City West, Dublin",Dublin,Dublin 2,97,53.3365120000,-6.2640630000,0,0
Oxmantown,"Cafe, Sandwich, Healthy Food",3.8,Good,46,€,15,2,North City,"North City, Dublin",Dublin,Dublin 7,97,53.3471510000,-6.2701730000,0,0
Butlers Chocolate Cafe,"Cafe, Desserts",3.8,Good,22,€,15,2,Dundrum,"Dundrum, Dublin",Dublin,Dublin 16,97,53.2875555556,-6.2423083333,0,0
Metro Cafe,Cafe,3.7,Good,44,€,25,2,South City West,"South City West, Dublin",Dublin,2,97,53.3412435550,-6.2633224949,0,0
