name,cuisines,aggregate_rating,rating_text,votes,currency,average_cost_for_two,price_range,locality,locality_verbose,city,zipcode,country_id,latitude,longitude,has_online_delivery,has_table_booking
Wing Wings,"Southern, American",3.0,Average,8,$,25,1,Western Addition,"Western Addition, San Francisco",San Francisco,94117,216,37.7723893000,-122.4293302000,0,0
Lucky Dog,Fast Food,3.0,Average,4,$,15,1,Cow Hollow,"Cow Hollow, San Francisco",San Francisco,94123,216,37.7978480000,-122.4359620000,0,0
Metro Caffe,"Burger, American",3.0,Average,7,$,30,2,Western Addition,"Western Addition, San Francisco",San Francisco,94117,216,37.7717930000,-122.4304000000,0,0
Round Table Pizza,Pizza,3.0,Average,2,$,25,1,Marina/Presidio,"Marina/Presidio, San Francisco",San Francisco,94123,216,37.8041194444,-122.4321138889,0,0
Munchboxx,"Vietnamese, Sandwich",3.0,Average,3,$,20,1,Financial District,"Financial District, San Francisco",San Francisco,94111,216,37.7946666667,-122.4038166667,0,0
Annie's Hot Dogs,American,3.0,Average,3,$,13,1,Civic Center,"Civic Center, San Francisco",San Francisco,94103,216,37.7841110000,-122.4080290000,0,0
Hing Wang Bakery,"Chinese, Bakery",3.0,Average,2,$,15,1,Inner Sunset,"Inner Sunset, San Francisco",San Francisco,94122,216,37.7621694444,-122.4658666667,0,0
Peasant Pies,Bakery,3.0,Average,2,$,20,1,Financial District,"Financial District, San Francisco",San Francisco,94111,216,37.7688790000,-122.3902190000,0,0
Stelladoro,Pizza,3.0,Average,1,$,0,1,Western Addition,"Western Addition, San Francisco",San Francisco,94117,216,37.7771250000,-122.4381472222,0,0
Quickly,"Bubble Tea, Asian",3.0,Average,0,$,13,1,Outer Sunset,"Outer Sunset, San Francisco",San Francisco,94116,216,37.7634190000,-122.4807080000,0,0
San Francisco Fish Company,Seafood,2.9,Average,7,$,35,2,Ferry Building ,"Ferry Building , San Francisco",San Francisco,94111,216,37.7950833333,-122.3932333333,0,0
Hook and Cook,Seafood,2.9,Average,6,$,20,1,Fisherman's Wharf,"Fisherman's Wharf, San Francisco",San Francisco,94133,216,37.8058122000,-122.4127327000,0,0
The Golden West,Sandwich,2.9,Average,7,$,30,2,Financial District,"Financial District, San Francisco",San Francisco,94104,216,37.7907722222,-122.4025500000,0,0
Venga Empanadas,Latin American,2.9,Average,11,$,13,1,Mission District,"Mission District, San Francisco",San Francisco,94103,216,37.7658966000,-122.4218859000,0,0
Les Croissants,"Sandwich, Vietnamese",2.9,Average,8,$,20,1,Financial District,"Financial District, San Francisco",San Francisco,94111,216,37.7933694444,-122.3966000000,0,0
Cybelle's Pizza,Pizza,2.9,Average,10,$,30,2,Castro,"Castro, San Francisco",San Francisco,94114,216,37.7677500000,-122.4296722222,0,0
Delicious Dim Sum,Dim Sum,2.9,Average,7,$,0,1,Chinatown,"Chinatown, San Francisco",San Francisco,94133,216,37.7959222222,-122.4075388889,0,0
harvest & rowe,"Salad, Sandwich, Healthy Food",2.9,Average,6,$,25,1,SOMA,"SOMA, San Francisco",San Francisco,94105,216,37.7884861111,-122.4005444444,0,0
Happy Donuts,"Asian, Donuts",2.9,Average,3,$,15,1,Financial District,"Financial District, San Francisco",San Francisco,94104,216,37.7915694444,-122.3995222222,0,0
Allstar Donuts,Donuts,2.9,Average,4,$,15,1,Inner Richmond,"Inner Richmond, San Francisco",San Francisco,94118,216,37.7826166667,-122.4688027778,0,0
Broadway,"Chinese, Dim Sum",2.9,Average,4,$,10,1,Russian Hill,"Russian Hill, San Francisco",San Francisco,94133,216,37.7975972222,-122.4083638889,0,0
Yang Rou Chuan; Happy Dumplings,"Chinese, Kebab",2.9,Average,3,$,13,1,West Portal,"West Portal, San Francisco",San Francisco,94132,216,37.7284580000,-122.4756030000,0,0
DragonEats,Vietnamese,2.9,Average,2,$,20,1,Civic Center,"Civic Center, San Francisco",San Francisco,94102,216,37.7783361111,-122.4234611111,0,0
Happy Donuts,"Desserts, Coffee and Tea, Donuts",2.9,Average,3,$,25,1,Chinatown,"Chinatown, San Francisco",San Francisco,94133,216,37.7969250000,-122.4052111111,0,0
Creations Dessert House,"Asian, Desserts, Bubble Tea",2.9,Average,2,$,0,1,Outer Richmond,"Outer Richmond, San Francisco",San Francisco,94118,216,37.7803360000,-122.4753740000,0,0
Yank Sing 2 Go,Chinese,4.2,Very Good,317,$,40,2,Rincon Center,"Rincon Center, San Francisco",San Francisco,94105,216,37.7925690000,-122.3938280000,0,0
Beard Papa,Desserts,3.5,Good,29,$,15,1,Westfield Mall,"Westfield Mall, San Francisco",San Francisco,94103,216,37.7845027778,-122.4064944444,0,0
Coriander Gourmet Thai Kitchen,Thai,3.5,Good,26,$,30,2,Westfield Mall,"Westfield Mall, San Francisco",San Francisco,94103,216,37.7841680000,-122.4076460000,0,0
Sanraku,"Sushi, Japanese",3.4,Average,32,$,60,3,Metreon,"Metreon, San Francisco",San Francisco,94103,216,37.7843805556,-122.4033055556,0,0
M.Y. China,"Dim Sum, Chinese",3.3,Average,26,$,60,3,Westfield Mall,"Westfield Mall, San Francisco",San Francisco,94103,216,37.7843805556,-122.4065333333,0,0
Cupola Pizzeria,Italian,3.3,Average,24,$,40,2,Westfield Mall,"Westfield Mall, San Francisco",San Francisco,94103,216,37.7846500000,-122.4065388889,0,0
Belly Good Cafe & Crepes,Desserts,3.3,Average,12,$,20,1,Japan Center,"Japan Center, San Francisco",San Francisco,94115,216,37.7851027778,-122.4306500000,0,0
Pasta Moto,Italian,3.3,Average,11,$,30,2,Westfield Mall,"Westfield Mall, San Francisco",San Francisco,94103,216,37.7846030000,-122.4070850000,0,0
Buckhorn Grill,"American, BBQ",3.2,Average,9,$,35,2,Metreon,"Metreon, San Francisco",San Francisco,94103,216,37.7845120000,-122.4040470000,0,0
Loving Hut,"Vegetarian, Asian",3.1,Average,24,$,30,2,Westfield Mall,"Westfield Mall, San Francisco",San Francisco,94103,216,37.7842638889,-122.4059916667,0,0
Ajisen Ramen,Ramen,3.1,Average,17,$,40,2,Westfield Mall,"Westfield Mall, San Francisco",San Francisco,94103,216,37.7838527778,-122.4070444444,0,0
Bistro Burger,"Burger, American",3.1,Average,13,$,30,2,Westfield Mall,"Westfield Mall, San Francisco",San Francisco,94103,216,37.7841680000,-122.4076460000,0,0
Sorabol,Korean,3.1,Average,12,$,30,2,Westfield Mall,"Westfield Mall, San Francisco",San Francisco,94103,216,37.7845500000,-122.4063861111,0,0
Cafe Elena,"Mediterranean, Juices",3.1,Average,1,$,25,1,Bayside Cuisines,"Bayside Cuisines, San Francisco",San Francisco,94105,216,37.7944730000,-122.3948640000,0,0
Bibim Bar,Korean,3.0,Average,5,$,30,2,International Food Court,"International Food Court, San Francisco",San Francisco,94104,216,37.7909919000,-122.4026191000,0,0
Panda Express,"Fast Food, Chinese",3.0,Average,8,$,25,1,Westfield Mall,"Westfield Mall, San Francisco",San Francisco,94103,216,37.7838555556,-122.4071416667,0,0
Ben & Jerry's,Ice Cream,3.0,Average,4,$,15,1,Macy's Marketplace,"Macy's Marketplace, San Francisco",San Francisco,94102,216,37.7865210000,-122.4075620000,0,0
Amoura,"Middle Eastern, Sandwich",3.0,Average,5,$,30,2,Westfield Mall,"Westfield Mall, San Francisco",San Francisco,94103,216,37.7845777778,-122.4065083333,0,0
Sorabol,Korean,3.0,Average,4,$,25,1,Rincon Center,"Rincon Center, San Francisco",San Francisco,94105,216,37.7925690000,-122.3938280000,0,0
CiCil's Cafe,"Sandwich, Cafe",3.0,Average,0,$,20,1,Rincon Center,"Rincon Center, San Francisco",San Francisco,94105,216,37.7925690000,-122.3938280000,0,0
San Francisco Soup Company,New American,2.9,Average,6,$,30,2,Westfield Mall,"Westfield Mall, San Francisco",San Francisco,94103,216,37.7841680000,-122.4076460000,0,0
Sorabol Korean BBQ,Korean,2.9,Average,4,$,20,1,Stonestown Galleria,"Stonestown Galleria, San Francisco",San Francisco,94132,216,37.7278527778,-122.4769222222,0,0
Theo's Cheesesteak,Sandwich,2.9,Average,2,$,30,2,Rincon Center,"Rincon Center, San Francisco",San Francisco,94105,216,37.7921416667,-122.3924777778,0,0
Anda Piroshki,Eastern European,2.9,Average,1,$,20,1,Bernal Heights,"Bernal Heights, San Francisco",San Francisco,94110,216,37.7392051000,-122.4180023000,0,0
Tortilla Kitchen,Mexican,2.8,Average,3,$,25,1,Macy's Marketplace,"Macy's Marketplace, San Francisco",San Francisco,94102,216,37.7868326000,-122.4074627000,0,0
San Francisco Soup Company,New American,2.8,Average,3,$,25,1,Crocker Galleria,"Crocker Galleria, San Francisco",San Francisco,94104,216,37.7894944444,-122.4029694444,0,0
Teriyaki Express,Japanese,2.8,Average,4,$,30,2,Bayside Cuisines,"Bayside Cuisines, San Francisco",San Francisco,94105,216,37.7944730000,-122.3948640000,0,0
Paulie's Pickling,"Deli, Sandwich",2.8,Average,2,$,25,1,Cortland Market Place,"Cortland Market Place, San Francisco",San Francisco,94110,216,37.7393608000,-122.4179992700,0,0
Tap 415,American,2.7,Average,10,$,60,3,Westfield Mall,"Westfield Mall, San Francisco",San Francisco,94103,216,37.7844861111,-122.4066472222,0,0
Amawele's,South African,2.7,Average,3,$,25,1,Rincon Center,"Rincon Center, San Francisco",San Francisco,94105,216,37.7922835000,-122.3929328000,0,0
Niji Japanese Grille,Japanese,2.7,Average,4,$,25,1,Crocker Galleria,"Crocker Galleria, San Francisco",San Francisco,94104,216,37.7898166667,-122.4017500000,0,0
Cako Creamery,Ice Cream,2.7,Average,4,$,20,1,Metreon,"Metreon, San Francisco",San Francisco,94103,216,37.7839746326,-122.4036055058,0,0
Fountain Cafe,"Sandwich, American",2.7,Average,4,$,25,1,Crocker Galleria,"Crocker Galleria, San Francisco",San Francisco,94104,216,37.7894027778,-122.4030138889,0,0
Julie's Kitchen,"Salad, Juices, Healthy Food",2.6,Average,2,$,30,2,Crocker Galleria,"Crocker Galleria, San Francisco",San Francisco,94104,216,37.7896083333,-122.4030083333,0,0
Andale Mexican,Mexican,2.5,Average,8,$,30,2,Westfield Mall,"Westfield Mall, San Francisco",San Francisco,94103,216,37.7841680000,-122.4076460000,0,0
San Francisco Soup Company,New American,2.4,Poor,7,$,30,2,Bayside Cuisines,"Bayside Cuisines, San Francisco",San Francisco,94105,216,37.7944670000,-122.3947930000,0,0
360 Degrees Gourmet Burritos,Tex-Mex,2.4,Poor,1,$,25,1,Crocker Galleria,"Crocker Galleria, San Francisco",San Francisco,94104,216,37.7896166667,-122.4028861111,0,0
Panda Express,"Fast Food, Chinese",2.3,Poor,4,$,25,1,Lake Merced,"Lake Merced, San Francisco",San Francisco,94132,216,37.7285630000,-122.4757730000,0,0
Pepe's,Mexican,0,Not rated,1,$,20,1,Rincon Center,"Rincon Center, San Francisco",San Francisco,94105,216,37.7925500000,-122.3933710000,0,0
Osha Express,Thai,0,Not rated,1,$,30,2,SOMA,"SOMA, San Francisco",San Francisco,94105,216,37.7940250000,-122.3937305556,0,0
Cako Bakery,Desserts,0,Not rated,3,$,10,1,Metreon,"Metreon, San Francisco",San Francisco,94103,216,37.7842750000,-122.4034722222,0,0
Ghirardelli,Desserts,0,Not rated,3,$,15,1,Westfield Mall,"Westfield Mall, San Francisco",San Francisco,94103,216,37.7844583333,-122.4065861111,0,0
May's Coffee Shop,"Coffee and Tea, Diner",0,Not rated,2,$,20,1,Japan Center,"Japan Center, San Francisco",San Francisco,94115,216,37.7850500000,-122.4305333333,0,0
Sharetea,Bubble Tea,0,Not rated,2,$,10,1,Metreon,"Metreon, San Francisco",San Francisco,94103,216,37.7845694444,-122.4032833333,0,0
Buckhorn Grill,"American, BBQ",0,Not rated,2,$,30,2,Westfield Mall,"Westfield Mall, San Francisco",San Francisco,94103,216,37.7844111111,-122.4060833333,0,0
Firetrail Pizza,Pizza,0,Not rated,0,$,30,2,SOMA StrEat Food Park,"SOMA StrEat Food Park, San Francisco",San Francisco,94103,216,37.7698333333,-122.4116972222,0,0
Vitality Bowls,"Healthy Food, Juices",0,Not rated,1,$,25,1,Rincon Center,"Rincon Center, San Francisco",San Francisco,94105,216,37.7925500000,-122.3933710000,0,0
Sidekick Cafe & Milk Bar,Sandwich,0,Not rated,1,$,25,1,Ferry Building ,"Ferry Building , San Francisco",San Francisco,94111,216,37.7940500000,-122.3979000000,0,0
Taqueria Estrella,Mexican,0,Not rated,1,$,0,1,International Food Court,"International Food Court, San Francisco",San Francisco,94104,216,37.7907910000,-122.4038520000,0,0
Asian Box,Vietnamese,0,Not rated,2,$,25,1,Macy's Marketplace,"Macy's Marketplace, San Francisco",San Francisco,94102,216,37.7868326000,-122.4074627000,0,0
Pho Express,Vietnamese,0,Not rated,2,$,25,1,International Food Court,"International Food Court, San Francisco",San Francisco,94104,216,37.7909370000,-122.4037730000,0,0
Jimmy John's,"Sandwich, Fast Food",0,Not rated,1,$,20,1,Crocker Galleria,"Crocker Galleria, San Francisco",San Francisco,94104,216,37.7892527778,-122.4028250000,0,0
Coriander Gourmet Thai,Thai,0,Not rated,1,$,30,2,Metreon,"Metreon, San Francisco",San Francisco,94103,216,37.7844194444,-122.4032361111,0,0
Soma Chicken,American,0,Not rated,1,$,20,1,Rincon Center,"Rincon Center, San Francisco",San Francisco,94105,216,37.7925501000,-122.3933707000,0,0
Muskaan Cuisine of India,Indian,0,Not rated,1,$,25,1,Rincon Center,"Rincon Center, San Francisco",San Francisco,94105,216,37.7924611419,-122.3939502239,0,0
Kichi Grill,Japanese,0,Not rated,1,$,30,2,Westfield Mall,"Westfield Mall, San Francisco",San Francisco,94103,216,37.7843666667,-122.4060138889,0,0
Thai-To-Go,Thai,0,Not rated,1,$,30,2,Rincon Center,"Rincon Center, San Francisco",San Francisco,94105,216,37.7925690000,-122.3938280000,0,0
Inay Filipino Kitchen,Filipino,0,Not rated,0,$,30,2,Metreon,"Metreon, San Francisco",San Francisco,94103,216,37.7840870000,-122.4033115000,0,0
Great Steak,"Sandwich, Fast Food",0,Not rated,2,$,25,1,Stonestown Galleria,"Stonestown Galleria, San Francisco",San Francisco,94132,216,37.7279087000,-122.4763826000,0,0
Sarku Japan,"Japanese, Teriyaki",0,Not rated,0,$,30,2,Westfield Mall,"Westfield Mall, San Francisco",San Francisco,94103,216,37.7839138889,-122.4070194444,0,0
Charley's Grilled Subs,Sandwich,0,Not rated,1,$,40,2,Westfield Mall,"Westfield Mall, San Francisco",San Francisco,94103,216,37.7839509000,-122.4071620000,0,0
