name,cuisines,aggregate_rating,rating_text,votes,currency,average_cost_for_two,price_range,locality,locality_verbose,city,zipcode,country_id,latitude,longitude,has_online_delivery,has_table_booking
El Trompo,Mexican,4.2,Very Good,251,$,45,2,"Oxford Street, Kensington-Chinatown","Oxford Street, Kensington-Chinatown, Toronto",Toronto,M5T2M1,37,43.6558416667,-79.4025805556,0,0
Abruzzo Pizza,"Pizza, Italian",4.2,Very Good,166,$,25,1,"Yonge Street, Richmond Hill","Yonge Street, Richmond Hill, Toronto",Toronto,L4C 6Z8,37,43.8470990000,-79.4320220000,0,0
Island Foods,West Indian,4.2,Very Good,145,$,25,1,"King Street West, Liberty Village","King Street West, Liberty Village, Toronto",Toronto,M6K 1E6,37,43.6392613000,-79.4268540000,0,0
Fat Bastard Burrito,"Mexican, Fast Food",4.2,Very Good,126,$,25,1,"The Queensway, Etobicoke","The Queensway, Etobicoke, Toronto",Toronto,,37,43.6223219000,-79.5219413000,0,0
Rashers,Fast Food,4.2,Very Good,69,$,20,1,"Queen Street East, Riverside","Queen Street East, Riverside, Toronto",Toronto,M4M 1J7,37,43.6608850000,-79.3412370000,0,0
The Fish Store,Seafood,4.2,Very Good,100,$,30,2,"College Street, Little Italy","College Street, Little Italy, Toronto",Toronto,M6G 1B7,37,43.6550611111,-79.4162305556,0,0
The Belly Buster Submarines,Sandwich,4.2,Very Good,91,$,20,1,"Yonge Street, Bedford Park","Yonge Street, Bedford Park, Toronto",Toronto,M4N 2N2,37,43.7337570000,-79.4042790000,0,0
Kori's Roti,Caribbean,4.2,Very Good,79,$,13,1,Oakville,Oakville,Toronto,L6L 2X4,37,43.4316940000,-79.7038510000,0,0
D Hot Shoppe,Caribbean,4.2,Very Good,66,$,20,1,"Fairview Street, Burlington","Fairview Street, Burlington, Toronto",Toronto,,37,43.3639490000,-79.7752490000,0,0
Pizza Pide,"Turkish, Pizza, Fast Food",4.2,Very Good,77,$,25,1,"Pape Avenue, Leslieville","Pape Avenue, Leslieville, Toronto",Toronto,M4M 2W7,37,43.6680361111,-79.3404777778,0,0
The Pie Guyz,African,4.2,Very Good,46,$,15,1,"North Park Drive, Brampton","North Park Drive, Brampton, Toronto",Toronto,L6S 0C9,37,43.7507440000,-79.7271350000,0,0
Sultan's Wings & Kabob Shop,"Afghani, Mediterranean",4.2,Very Good,48,$,13,1,"Upper Middle Road, Burlington","Upper Middle Road, Burlington, Toronto",Toronto,,37,43.3560717000,-79.8448054000,0,0
Baldwin Street Burger,Burger,4.2,Very Good,57,$,25,1,Whitby,Whitby,Toronto,L1M1A2,37,43.9570428000,-78.9606289000,0,0
Mr. Jerk,Caribbean,4.2,Very Good,64,$,30,2,"Wellesley Street East, Cabbagetown","Wellesley Street East, Cabbagetown, Toronto",Toronto,,37,43.6672830000,-79.3732670000,0,0
Pita Golden Pocket,Middle Eastern,4.2,Very Good,36,$,20,1,"Hwy 7 West, Vaughan","Hwy 7 West, Vaughan, Toronto",Toronto,,37,43.8016154000,-79.4941130000,0,0
Martino,"Chinese, Thai, Asian, Pizza, Italian",4.2,Very Good,33,$,25,1,"Dupont Street, The Annex","Dupont Street, The Annex, Toronto",Toronto,M5R 2E6,37,43.6755916667,-79.4037027778,0,0
Mackay Pizza & Submarines,"Pizza, Fast Food",4.2,Very Good,42,$,25,1,"Gillingham Drive, Brampton","Gillingham Drive, Brampton, Toronto",Toronto,,37,43.7025230000,-79.7869200000,0,0
Burgernator,"Burger, Fast Food",4.1,Very Good,133,$,35,2,"Augusta Avenue, Kensington-Chinatown","Augusta Avenue, Kensington-Chinatown, Toronto",Toronto,,37,43.6556027778,-79.4026416667,0,0
Jumbo Empanadas,Latin American,4.1,Very Good,152,$,15,1,"Augusta Avenue, Kensington-Chinatown","Augusta Avenue, Kensington-Chinatown, Toronto",Toronto,M5T 1M5,37,43.6548416667,-79.4019694444,0,0
Taro's Fish,"Sushi, Japanese, Deli",4.1,Very Good,85,$,25,1,"Sheppard Avenue East, North York","Sheppard Avenue East, North York, Toronto",Toronto,M2K 1C3,37,43.7701230000,-79.3747250000,0,0
Chino Locos,"Mexican, Fast Food",4.1,Very Good,119,$,25,1,"Queen Street East, Leslieville","Queen Street East, Leslieville, Toronto",Toronto,M4L 2P4,37,43.6645345000,-79.3256280000,0,0
Mexico Lindo,"Latin American, Mexican",4.1,Very Good,87,$,30,2,Whitby,Whitby,Toronto,L1R3L7,37,43.9240630000,-78.9174310000,0,0
Shamrock Burgers,"Burger, Fast Food",4.1,Very Good,66,$,25,1,"Kingston Road, Scarborough","Kingston Road, Scarborough, Toronto",Toronto,M1C 1K5,37,43.7839160000,-79.1684950000,0,0
The Original San Francesco,Italian,4.1,Very Good,51,$,25,1,"Clinton Street, Little Italy","Clinton Street, Little Italy, Toronto",Toronto,M6J 2N7,37,43.6540220000,-79.4134200000,0,0
Buddha Pie,Pizza,4.1,Very Good,58,$,20,1,"Annette Street, Bloor West Village","Annette Street, Bloor West Village, Toronto",Toronto,M6P 1S1,37,43.6603010000,-79.4794300000,0,0
Duckworth's Fish & Chips,"Fish and Chips, British",4.1,Very Good,52,$,25,1,"Kingston Road, Scarborough","Kingston Road, Scarborough, Toronto",Toronto,M1N 1T9,37,43.7053444444,-79.2521972222,0,0
Easterbrooks,"Fast Food, Burger",4.1,Very Good,39,$,15,1,Burlington,Burlington,Toronto,L7T 4H4,37,43.2892540000,-79.8745710000,0,0
Brasas Churrasqueria Rostisserie & Grill,"Portuguese, Grill",4.1,Very Good,52,$,30,2,"Burnhamthorpe Road West, Mississauga","Burnhamthorpe Road West, Mississauga, Toronto",Toronto,L5L 6A4,37,43.5430680000,-79.6922450000,0,0
Mona's Roti,Caribbean,4.1,Very Good,50,$,20,1,"Sheppard Avenue East, Scarborough","Sheppard Avenue East, Scarborough, Toronto",Toronto,M1S 4N6,37,43.7916722222,-79.2509527778,0,0
Lugano 2 For 1 Pizza,"Pizza, Fast Food",4.1,Very Good,39,$,20,1,"Lakeshore Road, Burlington","Lakeshore Road, Burlington, Toronto",Toronto,L7R 2E7,37,43.3246920000,-79.7965160000,0,0
CiCi's Pizza,"Pizza, Fast Food",4.1,Very Good,28,$,20,1,"Queen Street West, Parkdale","Queen Street West, Parkdale, Toronto",Toronto,M6R 1A8,37,43.6396472222,-79.4422000000,0,0
P.B.'s Fish & Chips,"Fast Food, Seafood, Fish and Chips",4.1,Very Good,34,$,15,1,Oshawa,Oshawa,Toronto,L1K 1N9,37,43.9197376000,-78.8511535000,0,0
Chopstick Foods,Chinese,4.1,Very Good,22,$,30,2,"Danforth Avenue, Scarborough","Danforth Avenue, Scarborough, Toronto",Toronto,,37,43.6931444444,-79.2799916667,0,0
Joe's Pizzeria and Spaghetti House,"Italian, Pizza, Fast Food",4.1,Very Good,21,$,35,2,"Mcmurchy Avenue South, Brampton","Mcmurchy Avenue South, Brampton, Toronto",Toronto,L6Y 1Y4,37,43.6784420000,-79.7624430000,0,0
Poutini's House of Poutine,Canadian,4.0,Very Good,232,$,25,1,"Queen Street West, Beaconsfield Village","Queen Street West, Beaconsfield Village, Toronto",Toronto,M6J 1H9,37,43.6434055556,-79.4231722222,0,0
North Of Brooklyn,Pizza,4.0,Very Good,97,$,35,2,"Queen Street West, Trinity Bellwoods","Queen Street West, Trinity Bellwoods, Toronto",Toronto,M6J 1E4,37,43.6468130000,-79.4063940000,0,0
Bamiyan Kabob,Middle Eastern,4.0,Very Good,113,$,35,2,"Dixie Road, Mississauga","Dixie Road, Mississauga, Toronto",Toronto,L4W 4J7,37,43.6363300000,-79.6234440000,0,0
BQM Burger,"Burger, Canadian",4.0,Very Good,113,$,45,2,"Ossington Avenue, Trinity Bellwoods","Ossington Avenue, Trinity Bellwoods, Toronto",Toronto,M6J 2Z9,37,43.6489055556,-79.4207166667,0,0
Albert's Real Jamaican Food,Jamaican,4.0,Very Good,81,$,30,2,"Saint Clair Avenue West, Forest Hill","Saint Clair Avenue West, Forest Hill, Toronto",Toronto,,37,43.6828770000,-79.4206310000,0,0
Big Smoke Burger,"Burger, Fast Food",4.0,Very Good,93,$,25,1,"King Street East, St. Lawrence","King Street East, St. Lawrence, Toronto",Toronto,,37,43.6497740000,-79.3762010000,0,0
King Slice,"Pizza, Italian, Fast Food",4.0,Very Good,87,$,30,2,"Bloor Street West, Roncesvalles Village","Bloor Street West, Roncesvalles Village, Toronto",Toronto,M6P 1A6,37,43.6559140000,-79.4550010000,0,0
Great Burger Kitchen,"Burger, Fast Food",4.0,Very Good,80,$,30,2,"Gerrard Street East, Leslieville","Gerrard Street East, Leslieville, Toronto",Toronto,M4M 1Z7,37,43.6692194444,-79.3358777778,0,0
California Sandwiches,Sandwich,4.0,Very Good,73,$,20,1,"Chesswood Drive, North York","Chesswood Drive, North York, Toronto",Toronto,,37,43.7559090000,-79.4736790000,0,0
New York Subs and Burritos,"Mexican, Fast Food",4.0,Very Good,79,$,20,1,"Queen Street West, Fashion District","Queen Street West, Fashion District, Toronto",Toronto,M5V 2B7,37,43.6476694444,-79.4018694444,0,0
Rifca's Mediterranean Kitchen,Mediterranean,4.0,Very Good,70,$,35,2,"Yonge Street, Richmond Hill","Yonge Street, Richmond Hill, Toronto",Toronto,L4C 6Z7,37,43.8460880000,-79.4318160000,0,0
Britannia Italian Bakery,"Bakery, Deli, Italian",4.0,Very Good,43,$,20,1,"Grossbeak Drive, Mississauga","Grossbeak Drive, Mississauga, Toronto",Toronto,L5N 7X6,37,43.5620650000,-79.7524030000,0,0
Chef's Door,"Mediterranean, Fast Food",4.0,Very Good,57,$,35,2,"Winston Churchill Boulevard, Mississauga","Winston Churchill Boulevard, Mississauga, Toronto",Toronto,,37,43.4994890000,-79.6506580000,0,0
Fortune Dragon,"Chinese, Asian",4.0,Very Good,62,$,35,2,"Creditview Road, Mississauga","Creditview Road, Mississauga, Toronto",Toronto,L5V 0B1,37,43.5993540000,-79.7131200000,0,0
Bolet's Burrito,Tex-Mex,4.0,Very Good,59,$,25,1,"King Street East, St. Lawrence","King Street East, St. Lawrence, Toronto",Toronto,,37,43.6519305556,-79.3652194444,0,0
Tony & Jim's,"Pizza, Fast Food",4.0,Very Good,45,$,25,1,"Flowertown Avenue, Brampton","Flowertown Avenue, Brampton, Toronto",Toronto,L6X 2J9,37,43.6819290000,-79.7796560000,0,0
Danforth Pizza House,Pizza,4.0,Very Good,48,$,35,2,"Danforth Avenue, The Danforth","Danforth Avenue, The Danforth, Toronto",Toronto,,37,43.6801833333,-79.3387916667,0,0
Silva's BBQ,"BBQ, Portuguese",4.0,Very Good,47,$,15,1,"Rathburn Road East, Mississauga","Rathburn Road East, Mississauga, Toronto",Toronto,L4W 4C3,37,43.6156880000,-79.6169440000,0,0
Hong Kong Gourmet,Chinese,4.0,Very Good,42,$,35,2,"Renforth Drive, Mississauga","Renforth Drive, Mississauga, Toronto",Toronto,M9C3H9,37,43.6507840000,-79.5802150000,0,0
California Sandwiches,Sandwich,4.0,Very Good,37,$,20,1,"Windflower Gate, Woodbridge","Windflower Gate, Woodbridge, Toronto",Toronto,,37,43.7917260000,-79.5530280000,0,0
San Francesco Foods,Italian,4.0,Very Good,38,$,25,1,"Unity Gate, Mississauga","Unity Gate, Mississauga, Toronto",Toronto,,37,43.5401540000,-79.7047070000,0,0
Cyrus,"Middle Eastern, Lebanese, Iranian",4.0,Very Good,37,$,40,2,"Ritson Road South, Oshawa","Ritson Road South, Oshawa, Toronto",Toronto,L1H5K6,37,43.8852757000,-78.8471529000,0,0
San Antonio's Deli & Catering,"Pizza, Sandwich",4.0,Very Good,24,$,15,1,Woodbridge,Woodbridge,Toronto,,37,43.7750920000,-79.6123320000,0,0
Vito's,"Pizza, Fast Food",4.0,Very Good,37,$,20,1,"Steeles Avenue East, Milton","Steeles Avenue East, Milton, Toronto",Toronto,,37,43.5265416667,-79.8878250000,0,0
Fantastico Pizza,"Pizza, Fast Food",4.0,Very Good,30,$,25,1,"Kerr Street, Oakville","Kerr Street, Oakville, Toronto",Toronto,,37,43.4428670000,-79.6803280000,0,0
Chubby's Fish N' Chips,"Burger, Fish and Chips",4.0,Very Good,35,$,35,2,"Islington Avenue, Etobicoke","Islington Avenue, Etobicoke, Toronto",Toronto,M9W 3W8,37,43.7160490000,-79.5557490000,0,0
Gusto Pizzeria,"Pizza, Italian",4.0,Very Good,28,$,25,1,"Main Street North, Brampton","Main Street North, Brampton, Toronto",Toronto,L6X 1M9,37,43.6880111111,-79.7630222222,0,0
House On Parliament,"British, Bar Food",4.8,Excellent,314,$,75,3,"Parliament Street, Regent Park","Parliament Street, Regent Park, Toronto",Toronto,M5A 2H6,37,43.6636050000,-79.3678910000,0,0
Memphis BBQ & Wicked Wings,"BBQ, American",4.7,Excellent,255,$,35,2,"Islington Avenue, Woodbridge","Islington Avenue, Woodbridge, Toronto",Toronto,,37,43.7893270000,-79.5871570000,0,0
The Black Hoof,"Tapas, Bar Food",4.6,Excellent,516,$,80,3,"Dundas Street West, Trinity Bellwoods","Dundas Street West, Trinity Bellwoods, Toronto",Toronto,M6J 1W3,37,43.6507305556,-79.4131000000,0,0
Grand Electric,Mexican,4.5,Excellent,740,$,40,2,"Queen Street West, Brockton Village","Queen Street West, Brockton Village, Toronto",Toronto,,37,43.6416805556,-79.4315333333,0,0
Han Ba Tang,"Korean, Asian Fusion, Asian",4.5,Excellent,174,$,30,2,"Yonge Street, North York","Yonge Street, North York, Toronto",Toronto,M2N 5N2,37,43.7628888889,-79.4113777778,0,0
Gusto 101,"Pizza, Italian",4.4,Very Good,498,$,75,3,Fashion District,Fashion District,Toronto,M5V 2N3,37,43.6450805556,-79.4003305556,0,0
Lee,"Asian Fusion, Asian",4.4,Very Good,570,$,85,3,"King Street West, Fashion District","King Street West, Fashion District, Toronto",Toronto,M5V 1M5,37,43.6444472222,-79.4006500000,0,0
Bar Isabel,"Spanish, Tapas, Bar Food",4.4,Very Good,435,$,150,4,"College Street, Dufferin Grove","College Street, Dufferin Grove, Toronto",Toronto,M6G 1C7,37,43.6546944444,-79.4207388889,0,0
Insomnia,"American, Italian, Bar Food",4.3,Very Good,395,$,75,3,"Bloor Street West, Harbord Village","Bloor Street West, Harbord Village, Toronto",Toronto,M5S 1Y6,37,43.6651944444,-79.4108888889,0,0
Thoroughbred,"Fusion, Canadian, Bar Food",4.3,Very Good,120,$,80,3,"Queen Street West, Entertainment District","Queen Street West, Entertainment District, Toronto",Toronto,M5V 1X2,37,43.6490710000,-79.3920760000,0,0
Terry's Bar & Grill,"Bar Food, Sandwich, Burger",4.3,Very Good,222,$,40,2,"1920 Ellesmere Road, Scarborough","1920 Ellesmere Road, Scarborough, Toronto",Toronto,M1H 3G1,37,43.7746408000,-79.2407928000,0,0
Beerbistro,"Canadian, Bar Food",4.2,Very Good,513,$,80,3,"King Street East, St. Lawrence","King Street East, St. Lawrence, Toronto",Toronto,M5C 1C4,37,43.6493950000,-79.3772720000,0,0
Bar Raval,"Spanish, Tapas, Bar Food",4.2,Very Good,103,$,60,3,"College Street, Little Italy","College Street, Little Italy, Toronto",Toronto,M6G 1A4,37,43.6558260000,-79.4099450000,0,0
Oddseoul,"Korean, Asian Fusion, Asian",4.2,Very Good,153,$,60,3,"Ossington Avenue, Beaconsfield Village","Ossington Avenue, Beaconsfield Village, Toronto",Toronto,M6J 2Z4,37,43.6461750000,-79.4196083333,0,0
The Keg,Steak,4.2,Very Good,89,$,100,4,Vaughan,Vaughan,Toronto,,37,43.8298388889,-79.5399083333,0,0
The Blake House,"Bar Food, American",4.2,Very Good,76,$,70,3,"Jarvis Street, Cabbagetown","Jarvis Street, Cabbagetown, Toronto",Toronto,M4Y 2GB,37,43.6644910000,-79.3773140000,0,0
The Lounge - The Drake Hotel,"Bar Food, European, Asian",4.1,Very Good,370,$,65,3,"Queen Street West, Beaconsfield Village","Queen Street West, Beaconsfield Village, Toronto",Toronto,M6J 1J3,37,43.6432550000,-79.4246050000,0,0
JoeyJOEY Eaton Centre,"Steak, Grill, Fusion",4.1,Very Good,256,$,70,3,Downtown Yonge,Downtown Yonge,Toronto,M5G 1Z3,37,43.6561777778,-79.3818888889,0,0
Dailo,"Chinese, Asian Fusion",4.1,Very Good,113,$,85,3,Little Italy,Little Italy,Toronto,M6G 1A5,37,43.6559666667,-79.4100805556,0,0
The Queen And Beaver Public House,"British, Bar Food",4.1,Very Good,240,$,70,3,"Street Bay, Downtown Yonge","Street Bay, Downtown Yonge, Toronto",Toronto,,37,43.6578138889,-79.3832638889,0,0
Keg Mansion,Steak,4.1,Very Good,250,$,100,4,"Jarvis Street, Cabbagetown","Jarvis Street, Cabbagetown, Toronto",Toronto,M4Y 2H7,37,43.6668390000,-79.3779390000,0,0
Kit Kat Italian Bar & Grill,"Italian, Grill, Bar Food",4.1,Very Good,192,$,60,3,"King Street West, Entertainment District","King Street West, Entertainment District, Toronto",Toronto,M5V 1J5,37,43.6463750000,-79.3904416667,0,0
416 Snack Bar,"Bar Food, Asian Fusion, Canadian",4.1,Very Good,174,$,40,2,"Queen Street West, Trinity Bellwoods","Queen Street West, Trinity Bellwoods, Toronto",Toronto,M5T 2R7,37,43.6470750000,-79.4042680000,0,0
Dimmi,"Italian, Pizza",4.1,Very Good,125,$,70,3,"153 Cumberland, Yorkville","153 Cumberland, Yorkville, Toronto",Toronto,M5R 1A8,37,43.6699520000,-79.3926980000,0,0
The 3 Speed,Bar Food,4.1,Very Good,98,$,60,3,"Bloor Street West, Brockton Village","Bloor Street West, Brockton Village, Toronto",Toronto,,37,43.6592430000,-79.4381420000,0,0
AFT Kitchen & Bar,"Bar Food, BBQ",4.1,Very Good,72,$,80,3,"Queen Street East, Riverside","Queen Street East, Riverside, Toronto",Toronto,,37,43.6587111111,-79.3507222222,0,0
The Abbot Pub & Fare,"Bar Food, British",4.1,Very Good,76,$,60,3,"Yonge Street, Bedford Park","Yonge Street, Bedford Park, Toronto",Toronto,M4N 2M6,37,43.7316940000,-79.4039440000,0,0
St. James Gate,"Bar Food, Irish",4.1,Very Good,81,$,80,3,"Dunbloor Road, Etobicoke","Dunbloor Road, Etobicoke, Toronto",Toronto,M9A 1C2,37,43.6435430000,-79.5334090000,0,0
The Keg,Steak,4.1,Very Good,84,$,100,4,"Leslie Street, North York","Leslie Street, North York, Toronto",Toronto,,37,43.7585750000,-79.3603666667,0,0
The Monk's Kettle,"Canadian, Bar Food",4.1,Very Good,82,$,60,3,"Bloor Street West, Etobicoke","Bloor Street West, Etobicoke, Toronto",Toronto,M8X 1C7,37,43.6467440000,-79.5138320000,0,0
Goods & Provisions,Bar Food,4.1,Very Good,53,$,60,3,"Queen Street East, Leslieville","Queen Street East, Leslieville, Toronto",Toronto,M4M 1K8,37,43.6622416667,-79.3351888889,0,0
The Green Dragon Pub,Bar Food,4.1,Very Good,39,$,40,2,"Kingston Road, The Beaches","Kingston Road, The Beaches, Toronto",Toronto,M4E 1T5,37,43.6808540000,-79.2847360000,0,0
Boo Radley's,"Grill, Bar Food",4.1,Very Good,36,$,40,2,"Dupont Street, Junction Triangle","Dupont Street, Junction Triangle, Toronto",Toronto,,37,43.6660058000,-79.4501306000,0,0
The Beer Hall,"American, Bar Food",4.0,Very Good,315,$,70,3,"Tank House Lane, Distillery District","Tank House Lane, Distillery District, Toronto",Toronto,M5A,37,43.6506020000,-79.3577030000,0,0
Patois,"Jamaican, Caribbean",4.0,Very Good,116,$,40,2,"Dundas Street West, Trinity Bellwoods","Dundas Street West, Trinity Bellwoods, Toronto",Toronto,M6J 1V1,37,43.6519250000,-79.4081500000,0,0
Smoque N' Bones,"BBQ, Bar Food",4.0,Very Good,113,$,50,2,"Queen Street West, Trinity Bellwoods","Queen Street West, Trinity Bellwoods, Toronto",Toronto,,37,43.6456780000,-79.4107600000,0,0
